,stock_n,year,brand,model,price,mileage,interior_color,exterior_color,drive_type,engine_size,num_cylinders,hp,comp_ratio,cam_shaft,engine_type,bore,stroke,values_per_cylinder,wheel_base,length,width,height,curb_weight,leg_room,head_room,seating_cap,cargo_cap,city_mpg,hw_mpg
411,16327626,2016,Nissan,Murano S,20998.0,41000,Black,Red,4,3.5,6,260,10:1,Variable Timing,Gas,3.76,3.2,4.0,111.2,192.8,75.0,66.0,3920,40.5,39.9,5,32.0,21,28
412,16568050,2017,Nissan,Rogue S,20998.0,18000,Black,White,4,2.5,4,170,10.00,Variable Timing,Gas,3.5,3.94,4.0,106.5,184.5,72.4,66.6,3532,43.0,41.6,7,32.0,25,32
413,16238261,2017,Nissan,Sentra S,14998.0,5000,Black,White,2,1.8,4,130,9.90,Variable Timing,Gas,3.14,3.55,4.0,106.3,182.1,69.3,58.9,2857,42.5,39.4,5,15.1,29,37
414,16568104,2017,Nissan,Sentra S,14599.0,8000,Black,Gray,2,1.8,4,130,9.90,Variable Timing,Gas,3.14,3.55,4.0,106.3,182.1,69.3,58.9,2857,42.5,39.4,5,15.1,29,37
415,16568225,2017,Nissan,Sentra S,14599.0,4000,Black,Black,2,1.8,4,130,9.90,Variable Timing,Gas,3.14,3.55,4.0,106.3,182.1,69.3,58.9,2857,42.5,39.4,5,15.1,29,37
416,16171268,2015,Nissan,Versa S Plus,10998.0,42000,Black,Black,2,1.6,4,109,9.8:1,Variable Timing DOHC,Gas,3.07,3.29,4.0,102.4,176.8,66.0,59.0,2437,41.8,39.8,5,15.0,31,40
417,16327491,2017,Subaru,Forester 2.5i Premium,23998.0,27000,Gray,Gray,4,2.5,4,170,10.00,Variable Timing,Gas,3.7,3.54,4.0,103.9,180.9,70.7,68.2,3366,43.0,40.0,5,31.5,26,32
418,16237912,2017,Subaru,Outback 2.5i Limited,29998.0,10000,Black,Silver,4,2.5,4,175,10.30,Variable Timing,Gas,3.7,3.54,4.0,108.1,189.6,72.4,66.1,3633,42.9,40.8,5,35.5,25,32
419,16568129,2015,Subaru,Outback 3.6R Limited,25998.0,64000,Black,Blue,4,3.6,6,256,11:1,Variable Timing DOHC,Gas,3.62,3.58,4.0,108.1,189.6,72.0,66.0,3810,42.9,40.8,5,36.0,20,27
420,16004416,2015,Subaru,Outback Limited,22998.0,56000,Black,Blue,4,2.5,4,175,10:1,Variable Timing DOHC,Gas,3.7,3.54,4.0,108.1,189.6,72.0,66.0,3633,42.9,40.8,5,36.0,25,33
421,16250233,2016,Subaru,XV Crosstrek Limited,24998.0,28000,Black,Silver,4,2.0,4,148,11:1,Variable Timing,Gas,3.31,3.54,4.0,103.7,175.2,70.0,63.0,3208,43.5,39.8,5,22.0,26,33
422,16170893,2017,Toyota,86,23998.0,19000,Black,Silver,2,2.0,4,200,12.50,Variable Timing,Gas,3.39,3.39,4.0,101.2,166.7,69.9,50.6,2806,41.9,37.1,4,6.9,24,32
423,15660768,2015,Toyota,Camry LE,15998.0,47000,Gray,Silver,2,2.5,4,178,10:1,Variable Timing DOHC,Gas,3.54,3.86,4.0,109.3,190.9,71.0,57.0,3190,41.6,38.8,5,15.0,25,35
424,15915222,2015,Toyota,Camry LE,15998.0,34000,Gray,Gray,2,2.5,4,178,10:1,Variable Timing DOHC,Gas,3.54,3.86,4.0,109.3,190.9,71.0,57.0,3190,41.6,38.8,5,15.0,25,35
425,16238191,2017,Toyota,Camry LE,18599.0,9000,Tan,White,2,2.5,4,178,10.40,Variable Timing,Gas,3.54,3.86,4.0,109.3,190.9,71.7,57.9,3240,41.6,38.8,5,15.4,24,33
426,16249958,2009,Toyota,Camry LE,10998.0,89000,Gray,Gray,2,2.4,4,158,9.8:1,Dual Overhead Cam,Gas,3.48,3.78,4.0,109.3,189.2,71.0,57.0,3263,41.7,38.8,5,15.0,21,31
427,16327638,2015,Toyota,Camry LE,15998.0,31000,Tan,White,2,2.5,4,178,10:1,Variable Timing DOHC,Gas,3.54,3.86,4.0,109.3,190.9,71.0,57.0,3190,41.6,38.8,5,15.0,25,35
428,16327640,2015,Toyota,Camry LE,15998.0,25000,Gray,White,2,2.5,4,178,10:1,Variable Timing DOHC,Gas,3.54,3.86,4.0,109.3,190.9,71.0,57.0,3190,41.6,38.8,5,15.0,25,35
429,15907832,2017,Toyota,Camry SE,17998.0,11000,Black,Blue,2,2.5,4,178,10.40,Variable Timing,Gas,3.54,3.86,4.0,109.3,190.9,71.7,57.9,3300,41.6,38.8,5,15.4,24,33
430,16004404,2013,Toyota,Camry SE,15998.0,60000,Gray,Gray,2,3.5,6,268,11:1,Dual Overhead Cam,Gas,3.7,3.27,4.0,109.3,189.2,,57.0,3420,41.6,38.8,5,15.0,21,31
431,16237578,2014,Toyota,Camry SE,14599.0,54000,Black,Red,2,2.5,4,178,10:1,Variable Timing DOHC,Gas,3.54,3.86,4.0,109.3,189.2,71.0,57.0,3240,41.6,38.8,5,15.0,25,35
432,16237655,2017,Toyota,Camry SE,17998.0,15000,Black,Black,2,2.5,4,178,10.40,Variable Timing,Gas,3.54,3.86,4.0,109.3,190.9,71.7,57.9,3300,41.6,38.8,5,15.4,24,33
433,16241035,2015,Toyota,Camry SE,15998.0,42000,Black,Black,2,2.5,4,178,10:1,Variable Timing DOHC,Gas,3.54,3.86,4.0,109.3,190.9,71.0,57.0,3240,41.6,38.8,5,15.0,25,35
434,16171261,2016,Toyota,Camry Special Edition,20599.0,22000,Black,Blue,2,2.5,4,178,10:1,Variable Timing,Gas,3.54,3.86,4.0,109.3,190.9,71.0,57.0,3300,41.6,38.8,5,15.0,25,34
435,15915220,2015,Toyota,Camry XSE,17998.0,51000,Gray,White,2,3.5,6,268,11:1,Variable Timing DOHC,Gas,3.7,3.27,4.0,109.3,190.9,71.0,57.0,3395,41.6,37.9,5,15.0,21,31
436,16238011,2015,Toyota,Camry XSE,17998.0,36000,Black,White,2,2.5,4,178,10:1,Variable Timing DOHC,Gas,3.54,3.86,4.0,109.3,190.9,71.0,57.0,3245,41.6,38.8,5,15.0,25,35
437,16237564,2014,Toyota,Corolla LE,12599.0,86000,Gray,Blue,2,1.8,4,132,10:1,Variable Timing DOHC,Gas,3.17,3.48,4.0,106.3,182.6,69.0,57.0,2855,42.3,38.3,5,13.0,29,38
438,15908899,2015,Mercedes-Benz,C300,24998.0,29000,Black,Black,4,2.0,4,241,9.8:1,Variable Timing DOHC,Turbo Gas,3.27,3.62,4.0,111.8,184.5,71.0,56.0,3594,41.7,37.1,5,17.0,24,31
439,16238814,2015,Mercedes-Benz,C300,20998.0,58000,Black,Black,4,2.0,4,241,9.8:1,Variable Timing DOHC,Turbo Gas,3.27,3.62,4.0,111.8,184.5,71.0,56.0,3594,41.7,37.1,5,17.0,24,31
440,16041772,2015,Mercedes-Benz,CLA250,21998.0,35000,Black,White,2,2.0,4,208,9.8:1,Variable Timing DOHC,Turbo Gas,3.27,3.62,4.0,106.3,182.3,70.0,56.0,3262,40.2,38.2,5,13.0,26,38
441,16094658,2016,Mercedes-Benz,GLE350,33998.0,38000,Black,Black,4,3.5,6,302,12:1,Variable Timing,Gas,3.66,3.39,4.0,114.8,189.1,84.0,70.0,4751,40.3,40.4,5,39.0,18,22
442,16250163,2013,Mercedes-Benz,GLK350,24998.0,31000,Tan,Brown,4,3.5,6,302,12:1,Dual Overhead Cam,Gas,3.66,3.39,4.0,108.5,178.3,,66.0,4123,41.4,39.0,5,55.0,19,24
443,16250234,2014,Mercedes-Benz,GLK350,23998.0,37000,Black,White,2,3.5,6,302,12:1,Variable Timing DOHC,Gas,3.66,3.39,4.0,108.5,178.3,72.0,66.0,4012,41.4,39.0,5,23.0,19,26
444,16238237,2015,Toyota,Prius v Three,20998.0,15000,Gray,Black,2,1.8,4,134,13:1,Variable Timing DOHC,Gas/Electric,3.17,3.48,4.0,109.4,182.3,69.0,62.0,3274,41.3,39.6,5,34.0,44,40
445,16237753,2015,Toyota,Sienna LE,21998.0,48000,Gray,Silver,2,3.5,6,266,11:1,Variable Timing,Gas,3.7,3.27,4.0,119.3,200.2,78.0,70.0,4415,40.5,41.0,8,39.0,18,25
446,16004638,2016,Toyota,Tacoma SR5,26998.0,27000,Black,Black,2,2.7,4,159,10:1,Variable Timing,Gas,3.74,3.74,4.0,127.4,212.3,74.0,70.0,3765,42.9,39.7,5,,19,23
447,16238326,2012,Volkswagen,CC Sport,12599.0,43000,Black,Gray,2,2.0,4,200,9.6:1,Dual Overhead Cam,Turbo Gas,3.2,3.65,4.0,106.7,188.9,,55.0,3147,41.6,37.4,4,13.0,22,31
448,16238303,2013,Volkswagen,Jetta S,9998.0,56000,Black,Gray,2,2.0,4,115,10:1,Single Overhead Cam,Gas,3.25,3.65,2.0,104.4,182.2,,57.0,2842,41.2,,5,16.0,24,34
449,16249955,2015,Volkswagen,Jetta SE,11998.0,57000,Black,Blue,2,1.8,4,170,9.6:1,Variable Timing DOHC,Turbo Gas,3.25,3.31,4.0,104.4,183.3,70.0,57.0,3021,41.2,38.2,5,16.0,25,37
450,16237835,2011,Volkswagen,Jetta,9998.0,70000,Black,Silver,2,2.0,4,115,10:1,Single Overhead Cam,Gas,3.25,3.7,0.0,104.4,182.2,,57.0,2804,41.2,38.2,5,16.0,23,32
451,16249873,2017,Volkswagen,Passat R-Line,20599.0,11000,Black,Gray,2,1.8,4,170,9.60,Variable Timing,Turbo Gas,3.25,3.31,4.0,110.4,191.9,72.2,58.5,3263,42.4,38.3,5,15.9,23,34
452,16338578,2012,Volkswagen,Passat S,11599.0,37000,Black,Black,2,2.5,5,170,9.5:1,Dual Overhead Cam,Gas,3.25,3.65,4.0,110.4,191.6,,58.0,3221,42.4,38.3,5,16.0,22,31
453,16250534,2015,Volkswagen,Passat Sport,14998.0,42000,Tan,White,2,1.8,4,170,9.6:1,Variable Timing DOHC,Turbo Gas,3.25,3.31,4.0,110.4,191.6,72.0,58.0,3230,42.4,38.3,5,16.0,24,35
454,15777875,2012,Volvo,C30 T5 R,17599.0,58000,Black,Silver,2,2.5,5,227,9.0:1,Dual Overhead Cam,Turbo Gas,3.27,3.67,4.0,103.9,167.4,70.0,57.0,3211,41.6,38.9,4,13.0,21,30
455,16004781,2015,Volvo,S60 T5,17998.0,31000,Black,Black,2,2.0,4,240,11:1,Variable Timing DOHC,Turbo Gas,3.23,3.67,4.0,109.3,182.2,73.0,58.0,3528,41.9,38.3,5,12.0,25,37
456,15773223,2012,Acura,MDX,18599.0,81000,Gray,Black,4,3.7,6,300,11:1,Single Overhead Cam,Gas,3.54,3.78,4.0,108.3,191.6,,68.0,4550,41.2,39.2,7,84.0,16,21
457,16568250,2016,Acura,MDX,29998.0,30000,Black,Silver,2,3.5,6,290,12:1,Variable Timing,Gas,3.5,3.66,4.0,111.0,193.6,77.0,67.0,4001,41.4,38.1,7,16.0,20,27
458,16345866,2018,Acura,RDX,36998.0,7000,Black,Silver,4,3.5,6,279,10.50,Variable Timing,Gas,3.5,3.66,4.0,105.7,184.4,73.7,65.0,3935,42.0,38.7,5,26.1,19,27
459,16451095,2016,Acura,TLX,20998.0,35000,Gray,Black,2,2.4,4,206,12:1,Variable Timing,Gas,3.43,3.9,4.0,109.3,190.3,73.0,57.0,3483,42.6,37.2,5,13.0,24,35
460,16238174,2015,BMW,320 I,17998.0,31000,Black,Silver,2,2.0,4,180,10:1,Variable Timing DOHC,Turbo Gas,3.31,3.55,4.0,110.6,182.1,71.0,56.0,3295,42.0,40.3,5,17.0,23,36
461,16338969,2015,BMW,328 I,19998.0,36000,Black,Black,2,2.0,4,240,10:1,Variable Timing DOHC,Turbo Gas,3.31,3.55,4.0,110.6,182.1,71.0,56.0,3410,42.0,40.3,5,17.0,22,34
462,16450513,2011,BMW,328 I,18998.0,41000,Tan,White,2,3.0,6,230,11:1,Dual Overhead Cam,Gas,3.35,3.46,4.0,108.7,181.9,70.0,54.0,3825,42.0,38.0,4,9.0,17,26
463,16450782,2015,BMW,328 I,22998.0,26000,Tan,Black,2,2.0,4,240,10:1,Variable Timing DOHC,Turbo Gas,3.31,3.55,4.0,110.6,182.1,71.0,56.0,3410,42.0,40.3,5,17.0,22,34
464,16005662,2014,BMW,335 XI Gran Turismo,20998.0,86000,Black,Blue,4,3.0,6,300,10:1,Variable Timing DOHC,Turbo Gas,3.31,3.53,4.0,115.0,189.9,72.0,59.0,3946,,41.3,5,,20,30
465,15120469,2014,BMW,435 XI,28998.0,26000,Black,Silver,4,3.0,6,300,10:1,Variable Timing DOHC,Turbo Gas,3.31,3.53,4.0,110.6,182.6,71.0,54.0,3582,41.8,39.8,4,16.0,20,28
466,16238176,2014,BMW,750 Li,38998.0,30000,Black,White,2,4.4,8,445,10:1,Variable Timing DOHC,Turbo Gas,3.5,3.48,4.0,126.4,205.2,74.0,58.0,4660,41.3,40.8,5,18.0,16,25
467,15325236,2011,BMW,M3,31998.0,60000,Black,Black,2,4.0,8,414,12:1,Dual Overhead Cam,Gas,3.62,2.96,4.0,108.7,181.8,71.0,55.0,3704,41.8,38.4,4,11.0,14,20
468,15117503,2015,BMW,X4 XDrive28i,26998.0,40000,Black,Black,4,2.0,4,240,10:1,Variable Timing DOHC,Turbo Gas,3.31,3.55,4.0,110.6,183.9,74.0,63.0,4068,,39.9,5,18.0,20,28
469,15777766,2015,BMW,X6 SDrive35i,43998.0,19000,Brown,White,2,3.0,6,300,10:1,Variable Timing DOHC,Turbo Gas,3.31,3.53,4.0,115.5,193.8,78.0,67.0,4630,39.9,38.3,5,21.0,19,27
470,15791851,2014,BMW,X6 XDrive35i,36998.0,24000,Tan,Blue,4,3.0,6,300,10:1,Variable Timing DOHC,Turbo Gas,3.31,3.53,4.0,115.5,192.0,78.0,66.0,4784,40.4,38.3,5,26.0,17,24
471,16005007,2016,Buick,Encore,17998.0,10000,Black,Brown,2,1.4,4,138,9.5:1,Variable Timing,Turbo Gas,2.85,3.25,4.0,100.6,168.4,69.0,65.0,3237,40.8,39.6,5,19.0,25,33
472,16450761,2015,Cadillac,ATS,18998.0,24000,Gray,Gray,2,2.5,4,202,11:1,Variable Timing DOHC,Gas,3.46,3.98,4.0,109.3,182.8,71.0,55.0,3319,42.5,38.6,5,10.0,21,33
473,16005364,2015,Cadillac,CTS Luxury,26998.0,33000,Brown,Gold,4,2.0,4,272,9.5:1,Variable Timing DOHC,Turbo Gas,3.39,3.39,4.0,114.6,195.5,72.0,57.0,3800,42.6,39.2,5,14.0,19,28
474,14696636,2013,Cadillac,Escalade Luxury,34998.0,39000,Black,White,2,6.2,8,403,10:1,Overhead Valve,Ethanol/Gas,4.06,3.62,0.0,116.0,202.5,,75.0,5527,41.3,41.1,8,109.0,14,18
475,16005393,2017,Cadillac,XT5,33998.0,6000,Tan,Silver,2,3.6,6,310,11.50,Variable Timing,Gas,3.74,3.38,4.0,112.5,189.5,75.0,66.0,3985,41.2,38.4,5,30.0,19,27
476,16004500,2013,Chevrolet,Camaro LS,16998.0,30000,Black,Black,2,3.6,6,323,12:1,Dual Overhead Cam,Gas,3.7,3.37,4.0,112.3,190.4,75.0,54.0,3780,42.4,37.4,4,11.0,17,28
477,16005208,2015,Chevrolet,Camaro LS,16998.0,22000,Gray,Red,2,3.6,6,323,12:1,Variable Timing DOHC,Gas,3.7,3.37,4.0,112.3,190.6,75.0,54.0,3719,42.4,37.4,4,11.0,17,28
478,16338829,2011,Chevrolet,Camaro LT,15998.0,75000,Gray,White,2,3.6,6,312,11:1,Dual Overhead Cam,Gas,3.7,3.37,0.0,112.3,190.4,75.0,54.0,3741,42.4,37.4,4,11.0,17,28
479,16238099,2017,Toyota,Corolla LE,14998.0,43000,Black,White,2,1.8,4,132,10.00,Variable Timing,Gas,3.17,3.48,4.0,106.3,182.6,69.9,57.3,2855,42.3,38.3,5,13.2,28,36
480,16440613,2015,Toyota,Corolla LE,14998.0,21000,Tan,Black,2,1.8,4,132,10:1,Variable Timing DOHC,Gas,3.17,3.48,4.0,106.3,182.6,69.0,57.0,2855,42.3,38.3,5,13.0,29,38
481,16568309,2016,Toyota,Corolla S Plus,14998.0,35000,Black,Red,2,1.8,4,132,10:1,Variable Timing,Gas,3.17,3.48,4.0,106.3,182.6,69.0,57.0,2865,42.3,38.3,5,13.0,29,37
482,16568392,2017,Toyota,Corolla SE Special Edition,18998.0,9000,Black,Silver,2,1.8,4,132,10.00,Variable Timing,Gas,3.17,3.48,4.0,106.3,183.1,69.9,57.3,2865,42.3,38.3,5,13.2,28,36
483,16327517,2015,Toyota,Highlander XLE,28998.0,50000,Gray,Silver,4,3.5,6,270,11:1,Variable Timing DOHC,Gas,3.7,3.27,4.0,109.8,191.1,75.0,68.0,4464,44.2,39.5,8,14.0,18,24
484,15290259,2016,Toyota,Highlander Hybrid Limited,40998.0,23000,Black,Gray,4,3.5,6,280,13:1,Variable Timing,Gas/Electric,3.7,3.27,4.0,109.8,191.1,75.0,68.0,4861,44.2,39.5,7,14.0,27,28
485,15905472,2015,Toyota,Land Cruiser,56998.0,35000,Black,Black,4,5.7,8,381,10:1,Variable Timing DOHC,Gas,3.7,4.02,4.0,112.2,194.9,77.0,74.0,5730,42.9,38.3,8,16.0,13,18
486,16198908,2016,Toyota,Prius Three Touring,23998.0,27000,Gray,Gray,2,1.8,4,121,13:1,Variable Timing,Gas/Electric,3.17,3.48,4.0,106.3,178.7,69.0,58.0,3080,43.2,39.4,5,25.0,54,50
487,16597929,2017,Chrysler,Pacifica Touring L,22998.0,45000,Black,Gray,2,3.6,6,287,11.30,Variable Timing,Gas,3.78,3.27,4.0,121.6,203.6,79.6,69.9,4652,41.1,40.1,8,32.3,18,28
488,16250216,2016,Dodge,Challenger R/T Plus,28998.0,20000,Black,Black,2,5.7,8,372,11:1,Variable Timing,Gas,3.92,3.58,2.0,116.2,197.9,75.0,57.0,4082,42.0,39.3,5,16.0,15,23
489,16005465,2015,Dodge,Charger SXT,19599.0,34000,Black,Gray,2,3.6,6,292,10:1,Variable Timing DOHC,Ethanol/Gas,3.78,3.27,4.0,120.2,198.4,75.0,58.0,3996,41.8,38.6,5,17.0,19,31
490,16339135,2015,Dodge,Dart SXT,13998.0,27000,Black,Black,2,2.4,4,184,10:1,Variable Timing OHC,Gas,3.46,3.82,4.0,106.4,183.9,72.0,57.0,3297,42.2,38.6,5,13.0,23,35
491,15908364,2014,Dodge,Durango SXT,23998.0,37000,Black,Gray,2,3.6,6,290,10:1,Variable Timing DOHC,Gas,3.78,3.27,4.0,119.8,201.2,75.0,70.0,4756,40.3,39.9,7,17.0,18,25
492,16450769,2016,Dodge,Ram 1500 Laramie,36998.0,39000,Black,Black,4,3.0,6,240,10:1,Variable Timing DOHC,Turbo Diesel,3.27,3.62,4.0,140.5,229.0,79.0,75.0,5596,41.0,41.0,6,,19,27
493,16237503,2014,Fiat,500 Abarth,13998.0,41000,Black,Black,2,1.4,4,160,9.8:1,Variable Timing OHC,Turbo Gas,2.83,3.31,4.0,90.6,144.4,64.0,59.0,2545,40.7,38.6,4,5.0,28,34
494,16005263,2012,Fiat,500 Sport,9599.0,56000,Gray,Red,2,1.4,4,101,11:1,Single Overhead Cam,Gas,2.83,3.31,4.0,90.6,139.6,64.0,59.0,2350,40.7,38.9,4,10.0,27,34
495,16004584,2016,Fiat,500X Trekking,15998.0,12000,Black,Orange,2,2.4,4,180,10:1,Variable Timing,Gas,3.46,3.82,4.0,101.2,168.2,70.0,63.0,2967,41.4,39.1,5,19.0,22,30
496,16450829,2013,Ford,C-Max SE,12599.0,56000,Gray,Black,2,2.0,4,188,12:1,Dual Overhead Cam,Gas/Electric,3.44,3.27,4.0,104.3,173.6,72.0,63.0,3682,43.1,41.0,5,25.0,42,37
497,16005564,2015,Ford,Escape SE,14998.0,51000,Black,Silver,2,2.5,4,168,10:1,Variable Timing DOHC,Turbo Gas,3.5,3.94,4.0,105.9,178.1,72.0,66.0,3502,43.1,39.9,5,34.0,22,31
498,16338873,2012,Ford,Escape XLT,12998.0,74000,Black,Blue,2,2.5,4,171,9.7:1,Dual Overhead Cam,Gas,3.5,3.94,4.0,103.1,174.7,71.0,67.0,3296,41.6,40.4,5,66.0,21,28
499,16327648,2014,Ford,Explorer Limited,23599.0,64000,Gray,Black,4,3.5,6,290,11:1,Variable Timing DOHC,Ethanol/Gas,3.64,3.41,4.0,112.6,197.1,78.0,70.0,4697,40.6,41.4,7,21.0,17,23
500,16171143,2016,Ford,Explorer Sport,28998.0,58000,Black,Red,4,3.5,6,365,10:1,Variable Timing,Turbo Gas,3.64,3.41,4.0,112.8,198.3,78.0,71.0,4610,42.9,41.4,7,21.0,16,22
501,15777790,2015,Ford,Explorer XLT,22998.0,68000,Tan,Brown,4,3.5,6,290,11:1,Variable Timing DOHC,Ethanol/Gas,3.64,3.41,4.0,112.6,197.1,78.0,71.0,4697,43.1,41.4,7,21.0,17,23
502,16237659,2014,Ford,F150 XLT,27998.0,37000,Gray,White,4,3.5,6,365,11:1,Variable Timing DOHC,Turbo Gas,3.64,3.41,4.0,144.5,231.7,78.0,76.0,5586,41.4,41.0,6,,15,21
503,16005377,2016,Ford,Fiesta S,10998.0,37000,Gray,Silver,2,1.6,4,120,11:1,Variable Timing,Gas,3.11,3.2,4.0,98.0,173.6,67.0,58.0,2578,42.2,39.1,5,13.0,27,35
504,15660709,2015,Ford,Fiesta ST,14599.0,51000,Black,Black,2,1.6,4,197,10:1,Variable Timing DOHC,Turbo Gas,3.11,3.2,4.0,98.0,160.1,67.0,57.0,2720,42.2,39.1,5,10.0,26,35
505,16070626,2010,Chevrolet,Corvette Grand Sport,29998.0,45000,Black,Gray,2,6.2,8,430,11:1,Overhead Valve,Gas,4.06,3.62,0.0,105.7,175.6,72.0,48.0,3311,43.1,37.7,2,22.0,15,25
506,16451008,2018,Chevrolet,Cruze LS,15998.0,9000,Black,Silver,2,1.4,4,153,10.00,Variable Timing,Turbo Gas,2.91,3.2,4.0,106.3,183.7,70.5,57.4,2870,42.0,38.9,5,22.7,29,40
507,16238466,2014,Chevrolet,Cruze LT,12998.0,30000,Black,Blue,2,1.4,4,138,9.5:1,Variable Timing DOHC,Turbo Gas,2.85,3.25,4.0,105.7,181.0,70.0,58.0,3102,42.3,39.3,5,15.0,26,38
508,16238674,2014,Chevrolet,Cruze LT,12599.0,48000,Black,Gold,2,1.4,4,138,9.5:1,Variable Timing DOHC,Turbo Gas,2.85,3.25,4.0,105.7,181.0,70.0,58.0,3126,42.3,39.3,5,15.0,26,38
509,16497370,2017,Ford,Mustang EcoBoost,20998.0,34000,Black,Red,2,2.3,4,310,9.50,Variable Timing,Turbo Gas,3.45,3.7,4.0,107.1,188.3,75.4,54.4,3532,44.5,37.6,4,13.5,21,30
510,16409962,2017,Ford,Mustang GT,28998.0,30000,Black,White,2,5.0,8,435,11.00,Variable Timing,Gas,3.63,3.65,4.0,107.1,188.3,75.4,54.4,3705,44.5,37.6,4,13.5,15,25
511,16005233,2016,Ford,Mustang Shelby GT350,47998.0,15000,Black,Yellow,2,5.2,8,526,12:1,Variable Timing,Gas,3.7,3.66,4.0,107.1,188.9,75.0,54.0,3760,44.5,37.6,4,14.0,14,21
512,16005243,2012,Ford,Mustang,12599.0,85000,Tan,Silver,2,3.7,6,305,11:1,Dual Overhead Cam,Gas,3.76,3.41,4.0,107.1,188.1,73.0,55.0,3453,42.4,38.5,4,13.0,19,31
513,16238269,2016,Ford,Transit 350 XLT,27998.0,21000,Black,Silver,2,3.7,6,270,11:1,Variable Timing,Gas,3.76,3.41,4.0,147.6,237.6,81.0,110.0,6124,,,15,107.0,11,16
514,15573743,2014,GMC,Terrain Denali,21998.0,57000,Black,Gray,4,3.6,6,301,11:1,Variable Timing DOHC,Gas,3.7,3.37,4.0,112.5,185.3,72.0,66.0,4049,41.2,40.4,5,32.0,16,23
515,16451096,2014,GMC,Terrain SLE,16998.0,55000,Black,Silver,2,2.4,4,182,11:1,Variable Timing DOHC,Ethanol/Gas,3.46,3.86,4.0,112.5,185.3,72.0,66.0,3867,41.2,39.8,5,32.0,22,32
516,15325846,2011,GMC,Terrain SLT,15998.0,72000,Black,White,4,2.4,4,182,11:1,Dual Overhead Cam,Gas,3.46,3.85,0.0,112.5,185.3,,66.0,4034,41.2,39.8,5,64.0,20,29
517,16250415,2017,Honda,Accord EX-L,23998.0,11000,Black,Black,2,2.4,4,185,11.10,Variable Timing,Gas,3.43,3.9,4.0,107.3,189.5,73.0,56.5,3342,42.2,37.2,5,13.4,27,36
518,16338431,2012,Honda,Accord EX-L,14998.0,84000,Black,Silver,2,3.5,6,271,11:1,Single Overhead Cam,Gas,3.5,3.66,4.0,107.9,191.0,,56.0,3543,42.2,37.4,5,12.0,19,29
519,16005669,2017,Honda,Accord LX-S,20998.0,5000,Black,Blue,2,2.4,4,185,11.10,Variable Timing,Gas,3.43,3.9,4.0,107.3,189.5,73.0,56.5,3248,42.2,39.0,5,13.7,27,36
520,16238292,2015,Honda,Accord Sport,16998.0,40000,Black,Red,2,2.4,4,189,11:1,Variable Timing DOHC,Gas,3.43,3.9,4.0,109.3,191.4,72.0,57.0,3342,42.5,39.1,5,16.0,27,36
521,16238355,2017,Honda,Accord Sport SE,22998.0,21000,Black,Black,2,2.4,4,189,11.10,Variable Timing,Gas,3.43,3.9,4.0,109.3,192.5,72.8,57.7,3369,42.5,39.1,5,15.8,27,36
522,16338977,2012,Honda,Civic EX-L,13998.0,54000,Gray,Gray,2,1.8,4,140,11:1,Single Overhead Cam,Gas,3.19,3.44,4.0,105.1,177.3,,56.0,2773,42.0,37.9,5,13.0,28,39
523,16004371,2016,Honda,Civic EX-T,19998.0,14000,Gray,Silver,2,1.5,4,174,11:1,Variable Timing,Turbo Gas,2.87,3.52,4.0,106.3,176.9,70.0,54.0,2889,42.3,36.5,5,12.0,31,41
524,16338849,2017,Honda,Civic LX,19998.0,18000,Black,Silver,2,1.5,4,174,10.60,Variable Timing,Turbo Gas,2.87,3.52,4.0,106.3,177.9,70.8,56.5,2751,42.3,39.3,5,25.7,31,40
525,16338883,2016,Honda,Civic Touring,21998.0,35000,Tan,Black,2,1.5,4,174,11:1,Variable Timing,Turbo Gas,2.87,3.52,4.0,106.3,182.3,70.0,55.0,2923,42.3,37.5,5,15.0,31,42
526,16321976,2011,Honda,CR-V EX,15599.0,50000,Gray,Blue,2,2.4,4,180,11:1,Dual Overhead Cam,Gas,3.43,3.9,4.0,103.1,179.3,,66.0,3413,41.3,38.9,5,73.0,21,28
527,16450750,2015,Honda,CR-V EX-L,20998.0,45000,Black,Black,2,2.4,4,185,11:1,Variable Timing DOHC,Gas,3.43,3.9,4.0,103.1,179.4,71.0,64.0,3457,41.3,38.0,5,35.0,27,34
528,16338567,2015,Honda,Fit LX,13998.0,57000,Black,Silver,2,1.5,4,130,12:1,Variable Timing DOHC,Gas,2.87,3.52,4.0,99.6,160.0,67.0,60.0,2544,41.4,39.5,5,17.0,33,41
529,16339150,2010,Honda,Fit Sport,15998.0,4000,Black,Silver,2,1.5,4,117,10:1,Single Overhead Cam,Gas,2.87,3.52,4.0,98.4,161.6,66.0,60.0,2615,41.3,40.4,5,21.0,28,35
530,16250062,2013,Honda,Odyssey EX-L,19998.0,75000,Gray,White,2,3.5,6,248,11:1,Single Overhead Cam,Gas,3.5,3.66,4.0,118.1,202.9,,68.0,4483,40.9,38.3,8,149.0,18,27
531,16338816,2012,Honda,Pilot EX-L,17998.0,110000,Tan,Brown,2,3.5,6,250,11:1,Single Overhead Cam,Gas,3.5,3.66,4.0,109.2,191.4,,72.0,4365,41.4,39.3,8,87.0,18,25
532,15660485,2012,Hyundai,Accent GLS,8998.0,104000,Gray,Gray,2,1.6,4,138,11:1,Dual Overhead Cam,Gas,3.03,3.36,4.0,101.2,172.0,66.0,57.0,2463,41.8,39.9,5,14.0,28,37
