,stock_n,mileage,interior_color,exterior_color,drive_type,engine_size,num_cylinders,hp,torque,comp_ratio,cam_shaft,engine_type,bore,stroke,values_per_cylinder,fuel_cap,epa_mpg,wheel_base,length,width,height,curb_weight,leg_room,head_room,seating_cap,cargo_cap,tow_cap,pay_cap,gross,tire,trans
82,15777520,62K,Black,Silver,2WDWD,2.3L engine,4 cylinders,153 horsepower@6500rpm,148 torque@4500rpm,9.7:1,Dual Overhead Cam,Gas,3.45,3.70,4,N/A,21/27,"108.3""","181.5""",69,64,3479 lbs.,"40.7""","40.7""",6/6,44 cu. ft.,N/A,N/A,N/R,N/A,N/A
83,16004994,15K,Black,Blue,2WDWD,2.5L engine,4 cylinders,184 horsepower@5700rpm,N/A,13.00,Variable Timing,Gas,3.50,3.94,4,N/A,26/35,111.4'',191.5'',72.4'',57.1'',3250 lbs.,42.2'',38.4'',5/5,14.8 cu. ft.,N/A,N/A,N/A,N/A,N/A
84,16425449,9K,Black,Silver,2WDWD,2.5L engine,4 cylinders,184 horsepower@5700rpm,N/A,13.00,Variable Timing,Gas,3.50,3.94,4,N/A,26/35,111.4'',191.5'',72.4'',57.1'',3250 lbs.,42.2'',38.4'',5/5,14.8 cu. ft.,N/A,N/A,N/A,N/A,N/A
85,16005452,47K,Gray,Blue,2WDWD,1.8L engine,4 cylinders,201 horsepower@5500rpm,229 torque@2200rpm,9.3:1,Dual Overhead Cam,Turbo Gas,3.23,3.35,4,N/A,22/31,"108.7""","180.8""",69,56,3428 lbs.,"41.7""","37.1""",5/5,12 cu. ft.,N/A,N/A,N/R,N/A,N/A
86,16486116,20K,Black,Silver,2WDWD,1.8L engine,4 cylinders,201 horsepower@5500rpm,229 torque@2000rpm,9.3:1,Variable Timing,Turbo Gas,3.23,3.35,4,N/A,22/31,"108.7""","180.7""",69,54,3538 lbs.,"41.7""","37.0""",4/4,12 cu. ft.,N/A,N/A,N/R,N/A,N/A
87,16450583,49K,Black,White,2WDWD,3.5L engine,6 cylinders,302 horsepower@6500rpm,273 torque@3500rpm,12:1,Dual Overhead Cam,Gas,3.66,3.39,4,N/A,20/29,"108.7""","180.8""",69,56,3616 lbs.,"41.7""","37.1""",5/5,12 cu. ft.,N/A,N/A,N/R,N/A,N/A
88,14789186,73K,Tan,Brown,2WD,3.0L engine,6 cylinders,210 horsepower@3400rpm,400 torque@1600rpm,17:1,Dual Overhead Cam,Turbo Diesel,3.27,3.62,4,N/A,21/32,"113.2""","191.7""",73,57,4059 lbs.,"41.3""","37.9""",5/5,16 cu. ft.,N/A,N/A,N/R,N/A,7-Speed Automatic
89,15776864,60K,Black,Gray,2WDWD,3.5L engine,6 cylinders,302 horsepower@6500rpm,273 torque@3500rpm,12:1,Dual Overhead Cam,Gas,3.66,3.39,4,N/A,19/28,"108.7""","185.0""",70,55,3883 lbs.,"42.0""","38.3""",4/4,12 cu. ft.,N/A,N/A,N/R,N/A,N/A
90,16217010,21K,Black,Purple,2WDWD,1.2L engine,3 cylinders,74 horsepower@6000rpm,74 torque@4000rpm,11:1,Variable Timing,Gas,2.95,3.54,4,N/A,34/42,"96.5""","148.8""",65,59,1973 lbs.,"41.7""","39.1""",5/5,17 cu. ft.,N/A,N/A,N/R,N/A,N/A
91,16171306,18K,Black,White,2WDWD,3.7L engine,6 cylinders,332 horsepower@7000rpm,270 torque@5200rpm,11:1,Variable Timing,Gas,3.76,3.39,4,N/A,19/26,"100.4""","167.5""",72,51,3320 lbs.,"42.9""","38.2""",2/2,7 cu. ft.,N/A,N/A,N/R,N/A,N/A
92,16004720,32K,Black,Gray,2WDWD,2.5L engine,4 cylinders,182 horsepower@6000rpm,180 torque@4000rpm,9.6:1,Variable Timing DOHC,Gas,3.50,3.94,4,N/A,27/38,"109.3""","191.5""",72,57,3191 lbs.,"45.0""","40.0""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
0,16005046,40K,Gray,Silver,2WDWD,4.0L engine,6 cylinders,261 horsepower@5600rpm,281 torque@4000rpm,9.7:1,Dual Overhead Cam,Gas,3.76,3.62,4,N/A,16/22,"125.9""","205.5""",N/R,70,4219 lbs.,"42.4""","40.0""",5/5,N/R,6300 lbs.,1457 lbs.,5690 lbs.,N/A,N/A
1,16327634,23K,Gray,Brown,4WDWD,4.0L engine,6 cylinders,261 horsepower@5600rpm,N/A,9.70,Variable Timing,Gas,3.76,3.62,4,N/A,15/21,125.9'',205.5'',72.8'',70.1'',4437 lbs.,42.4'',39.9'',5/5,N/A,1000/6100 lbs.,1213 lbs.,5816 lbs.,N/A,N/A
2,16005139,51K,Black,Gray,4WDWD,3.5L engine,6 cylinders,260 horsepower@6000rpm,240 torque@4400rpm,10:1,Variable Timing,Gas,3.76,3.20,4,N/A,21/28,"111.2""","192.4""",75,66,4011 lbs.,"40.5""","39.9""",5/5,40 cu. ft.,1500/1500 lbs.,1345 lbs.,5133 lbs.,N/A,N/A
3,16338706,54K,Gray,Silver,2WDWD,3.5L engine,6 cylinders,260 horsepower@6000rpm,240 torque@4400rpm,10:1,Variable Timing DOHC,Gas,3.76,3.20,4,N/A,19/25,"118.1""","200.8""",77,71,4402 lbs.,"43.8""","42.1""",7/7,37 cu. ft.,1000/3500 lbs.,1416 lbs.,5818 lbs.,N/A,N/A
4,16323635,13K,Black,Black,4WDWD,2.5L engine,4 cylinders,170 horsepower@6000rpm,N/A,10.00,Variable Timing,Gas,3.50,3.94,4,N/A,25/32,106.5'',184.5'',72.4'',66.6'',3532 lbs.,43.0'',41.6'',5/7,32.0 cu. ft.,1000/1000 lbs.,1124 lbs.,4678 lbs.,N/A,N/A
5,16338427,111K,Black,Black,4WDWD,2.5L engine,4 cylinders,170 horsepower@6000rpm,175 torque@4400rpm,9.6:1,Dual Overhead Cam,Gas,3.50,3.94,4,N/A,22/27,"105.9""","183.3""",N/R,65,3446 lbs.,"42.5""","40.4""",5/5,58 cu. ft.,1500 lbs.,1080 lbs.,N/R,N/A,N/A
6,16568063,18K,Black,Silver,2WDWD,2.5L engine,4 cylinders,170 horsepower@6000rpm,175 torque@4400rpm,10:1,Variable Timing,Gas,3.50,3.94,4,N/A,26/32,"106.5""","182.3""",72,66,3393 lbs.,"43.0""","41.6""",5/7,39 cu. ft.,1000/1000 lbs.,1095 lbs.,4488 lbs.,N/A,N/A
7,15777837,41K,Black,Blue,2WDWD,2.5L engine,4 cylinders,170 horsepower@6000rpm,175 torque@4400rpm,9.6:1,Variable Timing,Gas,3.50,3.94,4,N/A,23/28,"105.9""","183.3""",70,65,3287 lbs.,"42.5""","40.4""",5/5,29 cu. ft.,1000/1000 lbs.,1080 lbs.,4339 lbs.,N/A,N/A
8,16005608,32K,Tan,White,2WDWD,1.8L engine,4 cylinders,130 horsepower@6000rpm,128 torque@3600rpm,9.9:1,Variable Timing DOHC,Gas,3.14,3.55,4,N/A,30/39,"106.3""","182.1""",69,58,2851 lbs.,"42.5""","39.4""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
9,16338897,54K,Black,White,2WDWD,1.8L engine,4 cylinders,130 horsepower@6000rpm,128 torque@3600rpm,9.9:1,Variable Timing DOHC,Gas,3.14,3.55,4,N/A,30/39,"106.3""","182.1""",69,58,2837 lbs.,"42.5""","39.4""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
10,15908992,45K,Black,Blue,2WDWD,1.6L engine,4 cylinders,109 horsepower@6000rpm,107 torque@4400rpm,9.8:1,Variable Timing DOHC,Gas,3.07,3.29,4,N/A,27/36,"102.4""","163.0""",66,60,2412 lbs.,"41.3""","40.8""",5/5,19 cu. ft.,N/A,N/A,N/R,N/A,N/A
11,16005674,57K,Gray,Gray,2WDWD,2.5L engine,4 cylinders,179 horsepower@6000rpm,172 torque@4100rpm,10:1,Variable Timing,Gas,3.54,3.86,4,N/A,23/30,"106.3""","176.6""",70,55,3113 lbs.,"41.8""","37.7""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
12,16250237,115K,Black,Silver,2WDWD,2.4L engine,4 cylinders,158 horsepower@6000rpm,162 torque@4000rpm,9.8:1,Dual Overhead Cam,Gas,3.48,3.78,4,N/A,22/28,"102.4""","167.3""",N/R,63,3084 lbs.,"40.7""","40.0""",5/5,22 cu. ft.,N/A,N/A,N/R,N/A,4-Speed Automatic
13,16450800,102K,Black,Gray,2WDWD,2.4L engine,4 cylinders,158 horsepower@6000rpm,162 torque@4000rpm,9.8:1,Dual Overhead Cam,Gas,3.48,3.78,4,N/A,22/28,"102.4""","167.3""",69,64,3020 lbs.,"40.7""",N/R,5/5,N/R,N/A,N/A,N/R,N/A,N/A
14,16338707,3K,Black,Gray,4WDWD,2.0L engine,4 cylinders,250 horsepower@5600rpm,N/A,10.60,Variable Timing,Turbo Gas,3.39,3.39,4,N/A,23/27,103.9'',180.9'',70.7'',68.2'',3622 lbs.,43.0'',40.0'',5/5,31.5 cu. ft.,1000/1500 lbs.,1030 lbs.,4652 lbs.,N/A,N/A
15,16257434,27K,Gray,Red,4WDWD,2.0L engine,4 cylinders,152 horsepower@6000rpm,N/A,10.50,Variable Timing,Gas,3.31,3.54,4,N/A,28/38,105.1'',182.1'',70.0'',57.3'',3073 lbs.,43.1'',39.8'',5/5,12.3 cu. ft.,N/A,N/A,N/A,N/A,N/A
16,16237517,42K,Black,Black,4WDWD,2.0L engine,4 cylinders,148 horsepower@6200rpm,145 torque@4200rpm,11:1,Variable Timing,Gas,3.31,3.54,4,N/A,27/35,"104.1""","174.0""",68,59,3131 lbs.,"43.5""","39.8""",5/5,23 cu. ft.,N/A,N/A,N/R,N/A,N/A
17,16338527,89K,Black,Blue,4WDWD,2.5L engine,4 cylinders,224 horsepower@5200rpm,226 torque@2800rpm,8.2:1,Dual Overhead Cam,Turbo Gas,3.92,3.11,0,16.90,19/25,"103.1""","180.3""",68,58,3142 lbs.,"43.5""","40.3""",5/5,11 cu. ft.,2000 lbs.,N/A,N/R,N/A,N/A
18,16005620,16K,Black,Black,4WDWD,2.5L engine,4 cylinders,175 horsepower@5800rpm,N/A,10.30,Variable Timing,Gas,3.70,3.54,4,N/A,25/34,108.3'',188.8'',72.4'',59.0'',3485 lbs.,42.9'',40.0'',5/5,15.0 cu. ft.,N/A,N/A,N/A,N/A,N/A
19,16004938,35K,Black,Silver,4WDWD,3.6L engine,6 cylinders,256 horsepower@6000rpm,247 torque@4400rpm,N/A,Dual Overhead Cam,Gas,3.62,3.58,4,N/A,18/25,"108.3""","187.2""",71,59,3545 lbs.,"43.0""","40.3""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
20,16032441,12K,Black,Black,4WDWD,2.5L engine,4 cylinders,175 horsepower@5800rpm,N/A,10.30,Variable Timing,Gas,3.70,3.54,4,N/A,25/32,108.1'',189.6'',72.4'',66.1'',3593 lbs.,42.9'',40.8'',5/5,35.5 cu. ft.,N/A,N/A,N/A,N/A,N/A
21,16338915,31K,Black,Silver,4WDWD,2.5L engine,4 cylinders,175 horsepower@5800rpm,174 torque@4000rpm,10:1,Variable Timing DOHC,Gas,3.70,3.54,4,N/A,25/33,"108.1""","189.6""",72,66,3593 lbs.,"42.9""","40.8""",5/5,36 cu. ft.,N/A,N/A,N/R,N/A,N/A
22,16339200,63K,Black,Silver,4WDWD,2.0L engine,4 cylinders,160 horsepower@6000rpm,163 torque@2000rpm,11:1,Variable Timing DOHC,Gas/Electric,3.31,3.54,4,N/A,29/33,"103.7""","175.2""",70,63,3484 lbs.,"43.5""","39.8""",5/5,22 cu. ft.,1000/1500 lbs.,859 lbs.,4343 lbs.,N/A,N/A
23,16327896,33K,Gray,Silver,2WDWD,2.5L engine,4 cylinders,178 horsepower@6000rpm,170 torque@4100rpm,10:1,Variable Timing DOHC,Gas,3.54,3.86,4,N/A,25/35,"109.3""","190.9""",71,57,3190 lbs.,"41.6""","38.8""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
0,15777863,48K,Black,White,2WDWD,2.5L engine,4 cylinders,178 horsepower@6000rpm,170 torque@4100rpm,10:1,Variable Timing DOHC,Gas,3.54,3.86,4,N/A,25/35,"109.3""","189.2""",71,57,3240 lbs.,"41.6""","38.8""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
1,15908361,32K,Black,Blue,2WDWD,2.5L engine,4 cylinders,178 horsepower@6000rpm,170 torque@4100rpm,10:1,Variable Timing DOHC,Gas,3.54,3.86,4,N/A,25/35,"109.3""","190.9""",71,57,3240 lbs.,"41.6""","38.8""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
2,15915631,36K,Black,Black,2WDWD,2.5L engine,4 cylinders,178 horsepower@6000rpm,170 torque@4100rpm,10:1,Variable Timing,Gas,3.54,3.86,4,N/A,25/34,"109.3""","190.9""",71,57,3300 lbs.,"41.6""","38.8""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
3,16072630,53K,Black,Green,2WDWD,2.5L engine,4 cylinders,178 horsepower@6000rpm,170 torque@4100rpm,10:1,Variable Timing DOHC,Gas,3.54,3.86,4,N/A,25/35,"109.3""","190.9""",71,57,3240 lbs.,"41.6""","38.8""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
4,16339028,11K,Black,White,2WDWD,2.5L engine,4 cylinders,178 horsepower@6000rpm,N/A,10.40,Variable Timing,Gas,3.54,3.86,4,N/A,24/33,109.3'',190.9'',71.7'',57.9'',3300 lbs.,41.6'',38.8'',5/5,15.4 cu. ft.,N/A,N/A,N/A,N/A,N/A
5,16450984,18K,Black,Black,2WDWD,2.5L engine,4 cylinders,178 horsepower@6000rpm,170 torque@4100rpm,10:1,Variable Timing,Gas,3.54,3.86,4,N/A,25/34,"109.3""","190.9""",71,57,3300 lbs.,"41.6""","38.8""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
6,16450990,17K,Gray,Silver,2WDWD,2.5L engine,4 cylinders,178 horsepower@6000rpm,170 torque@4100rpm,10:1,Variable Timing DOHC,Gas,3.54,3.86,4,N/A,25/35,"109.3""","190.9""",71,57,3240 lbs.,"41.6""","38.8""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
7,16327900,28K,Black,Black,2WDWD,3.5L engine,6 cylinders,268 horsepower@6200rpm,248 torque@4700rpm,11:1,Variable Timing DOHC,Gas,3.70,3.27,4,N/A,21/31,"109.3""","190.9""",71,57,3395 lbs.,"41.6""","37.9""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
8,16450668,24K,Black,Black,2WDWD,1.8L engine,4 cylinders,132 horsepower@6000rpm,128 torque@4400rpm,10:1,Variable Timing DOHC,Gas,3.17,3.48,4,N/A,28/37,"106.3""","182.6""",69,57,2865 lbs.,"42.3""","38.3""",5/5,13 cu. ft.,N/A,N/A,N/R,N/A,N/A
9,16327514,33K,Black,Maroon,4WDWD,3.5L engine,6 cylinders,270 horsepower@6200rpm,248 torque@4700rpm,11:1,Variable Timing DOHC,Gas,3.70,3.27,4,N/A,18/24,"109.8""","191.1""",75,68,4398 lbs.,"44.2""","40.7""",8/8,14 cu. ft.,1000/2000 lbs.,1455 lbs.,6000 lbs.,N/A,N/A
10,16450839,45K,Gray,Green,2WDWD,1.8L engine,4 cylinders,98 horsepower@5200rpm,105 torque@4000rpm,13:1,Dual Overhead Cam,Gas/Electric,3.17,3.48,4,N/A,51/48,"106.3""","176.4""",N/R,58,3042 lbs.,"42.5""","38.6""",5/5,22 cu. ft.,N/A,N/A,N/R,N/A,8-Speed Automatic
11,16005319,38K,Gray,Gray,2WDWD,1.8L engine,4 cylinders,134 horsepower@5200rpm,105 torque@4000rpm,13:1,Variable Timing DOHC,Gas/Electric,3.17,3.48,4,N/A,51/48,"106.3""","176.4""",68,58,3042 lbs.,"42.5""","38.6""",5/5,22 cu. ft.,N/A,N/A,N/R,N/A,N/A
12,16327893,23K,Gray,Blue,2WDWD,1.8L engine,4 cylinders,134 horsepower@5200rpm,105 torque@4000rpm,13:1,Variable Timing DOHC,Gas/Electric,3.17,3.48,4,N/A,51/48,"106.3""","176.4""",68,58,3042 lbs.,"42.5""","38.6""",5/5,22 cu. ft.,N/A,N/A,N/R,N/A,N/A
13,16440033,57K,Gray,Gray,2WDWD,1.8L engine,4 cylinders,134 horsepower@5200rpm,105 torque@4000rpm,13:1,Variable Timing DOHC,Gas/Electric,3.17,3.48,4,N/A,51/48,"106.3""","176.4""",68,58,3042 lbs.,"42.5""","38.6""",5/5,22 cu. ft.,N/A,N/A,N/R,N/A,N/A
14,16450949,41K,Black,Gray,2WDWD,1.5L engine,4 cylinders,99 horsepower@4800rpm,82 torque@4000rpm,13:1,Variable Timing DOHC,Gas/Electric,2.95,3.34,4,N/A,53/46,"100.4""","157.3""",66,56,2500 lbs.,"41.7""","38.6""",5/5,17 cu. ft.,N/A,N/A,N/R,N/A,N/A
15,16238236,34K,Gray,Blue,2WDWD,1.5L engine,4 cylinders,99 horsepower@4800rpm,82 torque@4000rpm,13:1,Variable Timing DOHC,Gas/Electric,2.95,3.34,4,N/A,53/46,"100.4""","157.3""",66,56,2500 lbs.,"41.7""","38.6""",5/5,17 cu. ft.,N/A,N/A,N/R,N/A,N/A
16,16450969,48K,Gray,White,4WDWD,2.5L engine,4 cylinders,176 horsepower@6000rpm,172 torque@4100rpm,10:1,Variable Timing DOHC,Gas,3.54,3.86,4,N/A,22/29,"104.7""","179.9""",72,67,3610 lbs.,"42.6""","38.9""",5/5,38 cu. ft.,600/1500 lbs.,990 lbs.,4600 lbs.,N/A,N/A
17,16238660,13K,Gray,Blue,4WDWD,3.5L engine,6 cylinders,266 horsepower@6200rpm,245 torque@4700rpm,11:1,Variable Timing,Gas,3.70,3.27,4,N/A,16/23,"119.3""","200.2""",78,71,4735 lbs.,"40.5""","39.1""",7/7,39 cu. ft.,1000/3500 lbs.,1100 lbs.,5995 lbs.,N/A,N/A
18,15778059,31K,Black,Silver,2WDWD,3.5L engine,6 cylinders,278 horsepower@6000rpm,265 torque@4600rpm,12:1,Variable Timing,Gas,3.70,3.27,4,N/A,19/24,"127.4""","212.3""",75,70,3765 lbs.,"42.9""","39.7""",5/5,N/R,1000/6700 lbs.,1420 lbs.,4900 lbs.,N/A,N/A
19,16450788,75K,Gray,Red,2WDWD,2.7L engine,4 cylinders,159 horsepower@5200rpm,N/A,N/A,Dual Overhead Cam,Gas,3.74,3.74,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20,15574654,29K,Black,Black,2WDWD,2.0L engine,4 cylinders,200 horsepower@5100rpm,207 torque@1700rpm,9.6:1,Variable Timing DOHC,Turbo Gas,3.25,3.65,4,N/A,22/31,"106.7""","188.9""",73,55,3367 lbs.,"41.6""","37.4""",5/5,13 cu. ft.,N/A,N/A,N/R,N/A,N/A
21,16238199,44K,Brown,Brown,2WDWD,2.0L engine,4 cylinders,200 horsepower@5100rpm,207 torque@1700rpm,9.6:1,Variable Timing DOHC,Turbo Gas,3.25,3.65,4,N/A,22/31,"106.7""","189.1""",73,55,3369 lbs.,"41.6""","37.4""",5/5,13 cu. ft.,N/A,N/A,N/R,N/A,N/A
22,16238196,30K,Tan,Red,2WDWD,2.0L engine,4 cylinders,200 horsepower@5100rpm,207 torque@1700rpm,9.6:1,Variable Timing DOHC,Turbo Gas,3.25,3.65,4,N/A,22/31,"106.7""","189.1""",73,55,3369 lbs.,"41.6""","37.4""",5/5,13 cu. ft.,N/A,N/A,N/R,N/A,N/A
23,16238200,16K,Black,Black,2WDWD,2.0L engine,4 cylinders,200 horsepower@5100rpm,207 torque@1700rpm,9.6:1,Variable Timing DOHC,Turbo Gas,3.25,3.65,4,N/A,22/31,"106.7""","189.1""",73,55,3369 lbs.,"41.6""","37.4""",5/5,13 cu. ft.,N/A,N/A,N/R,N/A,N/A
24,16250397,47K,Black,White,2WDWD,2.0L engine,4 cylinders,200 horsepower@5100rpm,207 torque@1700rpm,9.6:1,Dual Overhead Cam,Turbo Gas,3.25,3.65,4,N/A,24/33,"101.5""","165.9""",N/R,57,3160 lbs.,"41.2""","39.3""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
25,15326126,30K,Black,Gray,2WDWD,1.4L engine,4 cylinders,150 horsepower@5000rpm,184 torque@1400rpm,10:1,N/A,Turbo Gas,2.93,3.15,4,N/A,28/39,"104.4""","183.3""",70,57,2941 lbs.,"41.2""","38.2""",5/5,16 cu. ft.,N/A,N/A,N/R,N/A,N/A
26,15908962,9K,Black,Black,2WDWD,1.8L engine,4 cylinders,170 horsepower@4800rpm,N/A,9.60,Variable Timing,Turbo Gas,3.25,3.31,4,N/A,23/34,110.4'',191.9'',72.2'',58.5'',3263 lbs.,42.4'',38.3'',5/5,15.9 cu. ft.,N/A,N/A,N/A,N/A,N/A
27,16171144,34K,Black,Red,2WDWD,2.5L engine,5 cylinders,250 horsepower@5500rpm,266 torque@1800rpm,N/A,N/A,Turbo Gas,3.27,3.67,0,N/A,21/30,"109.3""","182.2""",N/R,58,3548 lbs.,"41.9""","38.3""",5/5,12 cu. ft.,3307 lbs.,N/A,N/R,N/A,N/A
28,15982305,37K,Black,Blue,2WDWD,2.0L engine,4 cylinders,240 horsepower@5600rpm,N/A,10.80,Variable Timing,Turbo Gas,3.25,3.67,4,N/A,23/30,109.2'',182.8'',74.4'',67.4'',3959 lbs.,41.2'',38.0'',5/5,30.8 cu. ft.,1650/3500 lbs.,1181 lbs.,5140 lbs.,N/A,N/A
29,16424417,45K,Tan,Silver,4WDWD,3.0L engine,6 cylinders,300 horsepower@5600rpm,325 torque@1500rpm,9.3:1,Dual Overhead Cam,Turbo Gas,3.23,3.67,4,N/A,17/23,"108.2""","182.2""",74,67,4225 lbs.,"41.2""","38.0""",5/5,67 cu. ft.,3300 lbs.,N/A,N/R,N/A,N/A
30,16339300,86K,Black,Black,4WDWD,3.7L engine,6 cylinders,300 horsepower@6300rpm,270 torque@4500rpm,11:1,Single Overhead Cam,Gas,3.54,3.78,4,N/A,16/21,"108.3""","191.6""",N/R,68,4568 lbs.,"41.2""","39.2""",7/7,84 cu. ft.,5000 lbs.,1150 lbs.,N/R,N/A,N/A
31,15908836,32K,Black,Silver,2WDWD,3.5L engine,6 cylinders,273 horsepower@6200rpm,251 torque@5000rpm,11:1,Variable Timing OHC,Gas,3.50,3.66,4,N/A,20/28,"105.7""","183.5""",73,66,3732 lbs.,"42.0""","38.7""",5/5,26 cu. ft.,1000/1500 lbs.,1118 lbs.,4850 lbs.,N/A,N/A
32,16451073,23K,Gray,Blue,2WDWD,3.5L engine,6 cylinders,279 horsepower@6200rpm,252 torque@4900rpm,11:1,Variable Timing,Gas,3.50,3.66,4,N/A,20/28,"105.7""","184.4""",73,65,3717 lbs.,"42.0""","38.7""",5/5,26 cu. ft.,1000/1500 lbs.,1133 lbs.,4850 lbs.,N/A,N/A
33,16338536,77K,Black,White,2WDWD,2.4L engine,4 cylinders,201 horsepower@7000rpm,170 torque@4300rpm,11:1,Dual Overhead Cam,Gas,3.42,3.89,4,N/A,22/31,"106.4""","185.6""",N/R,56,3400 lbs.,"42.4""","37.6""",5/5,14 cu. ft.,N/A,850 lbs.,N/R,N/A,6-Speed Automatic
34,16338664,98K,Black,Gray,2WDWD,2.4L engine,4 cylinders,205 horsepower@7000rpm,164 torque@4500rpm,11:1,Dual Overhead Cam,Gas,3.43,3.90,4,17.10,20/28,"105.1""","183.4""",69,57,3356 lbs.,"42.4""","37.8""",5/5,13 cu. ft.,1000 lbs.,N/A,N/R,N/A,N/A
35,16339099,49K,Black,Black,4WDWD,2.0L engine,4 cylinders,220 horsepower@4450rpm,258 torque@1500rpm,9.6:1,Variable Timing DOHC,Turbo Gas,3.25,3.65,4,N/A,22/32,"108.3""","182.1""",73,54,3591 lbs.,"41.3""","37.5""",4/4,12 cu. ft.,N/A,N/A,N/R,N/A,N/A
36,16339024,3K,Brown,Blue,4WDWD,2.0L engine,4 cylinders,252 horsepower@5000rpm,N/A,9.60,Variable Timing,Turbo Gas,3.25,3.65,4,N/A,24/34,108.8'',184.0'',72.7'',54.0'',3583 lbs.,41.3'',39.0'',4/4,11.6 cu. ft.,N/A,N/A,N/A,N/A,N/A
37,16237644,24K,Black,White,2WDWD,2.0L engine,4 cylinders,240 horsepower@5000rpm,255 torque@1250rpm,10:1,Variable Timing DOHC,Turbo Gas,3.31,3.55,4,N/A,22/34,"110.6""","182.1""",71,56,3410 lbs.,"42.0""","40.3""",5/5,17 cu. ft.,N/A,N/A,N/R,N/A,N/A
38,16005697,76K,Black,Silver,4WDWD,3.0L engine,6 cylinders,300 horsepower@5800rpm,300 torque@1200rpm,10:1,N/A,Turbo Gas,3.31,3.53,4,N/A,19/26,"108.7""","178.8""",71,55,3814 lbs.,"41.5""","38.5""",5/5,12 cu. ft.,N/A,N/A,N/R,N/A,N/A
39,16238004,29K,Black,Gray,2WDWD,2.0L engine,4 cylinders,240 horsepower@5000rpm,260 torque@1250rpm,10:1,Variable Timing DOHC,Turbo Gas,3.31,3.55,4,N/A,23/34,"116.9""","193.4""",73,57,4971 lbs.,"41.4""","40.5""",5/5,18 cu. ft.,N/A,N/A,N/R,N/A,N/A
40,15777903,52K,Black,Black,4WDWD,3.0L engine,6 cylinders,255 horsepower@4000rpm,413 torque@1500rpm,17:1,Variable Timing DOHC,Turbo Diesel,3.30,3.50,4,N/A,26/37,"116.9""","193.1""",73,57,4233 lbs.,"41.4""","40.5""",5/5,14 cu. ft.,N/A,N/A,N/R,N/A,N/A
41,16339125,19K,Black,Blue,2WDWD,2.0L engine,4 cylinders,240 horsepower@5000rpm,260 torque@1250rpm,10:1,Variable Timing DOHC,Turbo Gas,3.31,3.55,4,N/A,23/34,"108.7""","176.5""",70,60,3527 lbs.,N/R,"41.3""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
42,16005479,39K,Black,Black,4WDWD,2.0L engine,4 cylinders,308 horsepower@5000rpm,332 torque@1250rpm,10:1,N/A,Gas/Electric,3.31,3.55,4,N/A,23/25,"115.5""","193.2""",76,69,5082 lbs.,"40.4""","39.8""",5/5,N/R,1653/5953 lbs.,1170 lbs.,6570 lbs.,N/A,N/A
43,16450625,31K,Black,Silver,2WDWD,3.6L engine,6 cylinders,303 horsepower@6800rpm,251 torque@4900rpm,11:1,Variable Timing,Ethanol/Gas,3.70,3.37,4,N/A,18/28,"111.7""","196.9""",73,59,3770 lbs.,"41.7""","38.0""",5/5,11 cu. ft.,N/A,N/A,N/R,N/A,N/A
44,16450740,24K,Gray,Silver,2WDWD,2.4L engine,4 cylinders,180 horsepower@6700rpm,171 torque@4900rpm,11:1,Variable Timing DOHC,Gas,3.46,3.86,4,N/A,21/32,"105.7""","183.9""",71,58,3300 lbs.,"42.0""","38.3""",5/5,14 cu. ft.,N/A,N/A,N/R,N/A,N/A
45,16451015,18K,Black,Black,2WDWD,2.5L engine,4 cylinders,202 horsepower@6300rpm,191 torque@4400rpm,11:1,Variable Timing DOHC,Gas,3.46,3.98,4,N/A,21/33,"109.3""","182.8""",71,55,3319 lbs.,"42.5""","38.6""",5/5,10 cu. ft.,N/A,N/A,N/R,N/A,N/A
46,16423952,28K,n/a,Black,2WDWD,3.6L engine,6 cylinders,321 horsepower@6800rpm,275 torque@4800rpm,12:1,Variable Timing DOHC,Ethanol/Gas,3.70,3.37,4,N/A,18/29,"114.6""","195.5""",72,57,3754 lbs.,"42.6""","39.2""",5/5,14 cu. ft.,N/A,N/A,N/R,N/A,N/A
