,stock_n,mileage,interior_color,exterior_color,drive_type,engine_size,num_cylinders,hp,torque,comp_ratio,cam_shaft,engine_type,bore,stroke,values_per_cylinder,fuel_cap,epa_mpg,wheel_base,length,width,height,curb_weight,leg_room,head_room,seating_cap,cargo_cap,tow_cap,pay_cap,gross,tire,trans
184,16450861,39K,Gray,White,2WDWD,3.5L engine,6 cylinders,283 horsepower@6500rpm,N/A,10.80,Variable Timing,Ethanol/Gas,3.64,3.45,4,N/A,18/24,145.0'',231.9'',79.9'',75.6'',4540 lbs.,43.9'',40.8'',6/5,N/A,1500/11900 lbs.,1610 lbs.,6150 lbs.,N/A,N/A
0,16338784,38K,Black,Black,2WDWD,1.6L engine,4 cylinders,197 horsepower@6350rpm,N/A,N/A,Variable Timing DOHC,Turbo Gas,3.11,3.20,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,16005356,84K,Black,Gray,2WDWD,2.0L engine,4 cylinders,160 horsepower@6500rpm,146 torque@4450rpm,12:1,Dual Overhead Cam,Gas,3.44,3.27,4,N/A,28/38,"104.3""","178.5""",71,57,2672 lbs.,"43.7""","38.3""",5/5,13 cu. ft.,N/A,N/A,N/R,N/A,N/A
2,16338904,71K,Black,Gray,2WDWD,2.0L engine,4 cylinders,160 horsepower@6500rpm,146 torque@4450rpm,12:1,Dual Overhead Cam,Ethanol/Gas,3.44,3.27,4,N/A,27/38,"104.3""","178.5""",71,57,2918 lbs.,"43.7""","38.3""",5/5,13 cu. ft.,N/A,N/A,N/R,N/A,N/A
3,16450532,42K,Black,Silver,2WDWD,2.0L engine,4 cylinders,160 horsepower@6500rpm,146 torque@4450rpm,12:1,Variable Timing,Ethanol/Gas,3.44,3.27,4,N/A,26/36,"104.3""","171.7""",71,57,2920 lbs.,"43.1""","38.3""",5/5,23 cu. ft.,N/A,N/A,N/R,N/A,N/A
4,16451091,56K,Black,Gold,2WDWD,2.0L engine,4 cylinders,160 horsepower@6500rpm,146 torque@4450rpm,12:1,Variable Timing,Ethanol/Gas,3.44,3.27,4,N/A,26/36,"104.3""","178.7""",71,57,2907 lbs.,"43.1""","38.3""",5/5,13 cu. ft.,N/A,N/A,N/R,N/A,N/A
5,16339161,18K,Black,Red,2WDWD,2.0L engine,4 cylinders,252 horsepower@5500rpm,270 torque@2500rpm,9.3:1,Variable Timing,Turbo Gas,3.44,3.27,4,N/A,22/30,"104.3""","171.7""",71,57,3223 lbs.,"43.1""","38.3""",5/5,24 cu. ft.,N/A,N/A,N/R,N/A,N/A
6,16495277,29K,Gray,Silver,2WDWD,2.5L engine,4 cylinders,175 horsepower@6000rpm,175 torque@4500rpm,9.7:1,Variable Timing,Gas,3.50,3.94,4,N/A,22/33,"112.2""","191.7""",75,58,3427 lbs.,"44.3""","39.2""",5/5,16 cu. ft.,N/A,N/A,N/R,N/A,N/A
7,15660249,71K,Black,Black,2WDWD,1.5L engine,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8,16005379,27K,Tan,Blue,2WDWD,2.5L engine,4 cylinders,175 horsepower@6000rpm,175 torque@4500rpm,9.7:1,Variable Timing DOHC,Gas,3.50,3.94,4,N/A,22/34,"112.2""","191.7""",72,58,3615 lbs.,"44.3""","39.2""",5/5,16 cu. ft.,N/A,N/A,N/R,N/A,N/A
9,16339197,5K,Black,Green,2WDWD,2.5L engine,4 cylinders,175 horsepower@6000rpm,175 torque@4500rpm,9.7:1,Variable Timing,Gas,3.50,3.94,4,N/A,22/33,"112.2""","191.7""",75,58,3427 lbs.,"44.3""","39.2""",5/5,16 cu. ft.,N/A,N/A,N/R,N/A,N/A
10,16451092,49K,Black,Black,4WDWD,2.0L engine,4 cylinders,240 horsepower@5500rpm,270 torque@3000rpm,9.3:1,Variable Timing,Turbo Gas,3.45,3.27,4,N/A,22/31,"112.2""","191.7""",75,58,3427 lbs.,"44.3""","39.2""",5/5,16 cu. ft.,N/A,N/A,N/R,N/A,N/A
11,16339089,121K,Gray,White,2WDWD,3.0L engine,6 cylinders,240 horsepower@6550rpm,172 torque@4500rpm,9.7:1,Dual Overhead Cam,Ethanol/Gas,3.50,3.10,4,N/A,20/28,"107.4""","190.6""",72,56,3342 lbs.,"42.3""","38.7""",5/5,17 cu. ft.,N/A,N/A,N/R,N/A,N/A
12,16339292,15K,Gray,Black,4WDWD,2.7L engine,6 cylinders,325 horsepower@5500rpm,N/A,10.00,Variable Timing,Turbo Gas,3.27,3.27,4,N/A,17/26,112.2'',191.7'',75.2'',58.1'',3681 lbs.,44.3'',39.2'',5/5,16.0 cu. ft.,N/A,N/A,N/A,N/A,N/A
13,16450859,70K,Black,Blue,2WDWD,2.4L engine,4 cylinders,173 horsepower@6000rpm,166 torque@4400rpm,11:1,Dual Overhead Cam,Gas,3.46,3.82,4,N/A,21/29,"108.9""","191.7""",72,58,3402 lbs.,"42.4""","40.1""",5/5,14 cu. ft.,1000 lbs.,N/A,N/R,N/A,N/A
14,16338800,75K,Black,Red,2WDWD,3.6L engine,6 cylinders,283 horsepower@6400rpm,166 torque@4400rpm,11:1,DOHC,Ethanol/Gas,3.78,3.27,4,N/A,19/29,"108.9""","191.7""",72,58,3403 lbs.,"42.4""","40.1""",5/5,14 cu. ft.,N/A,N/A,N/R,N/A,N/A
15,16450842,61K,Tan,Burgundy,2WDWD,2.4L engine,4 cylinders,173 horsepower@6000rpm,166 torque@4400rpm,11:1,Dual Overhead Cam,Gas,3.46,3.82,4,N/A,20/31,"108.9""","191.7""",72,58,3402 lbs.,"42.4""","40.1""",5/5,14 cu. ft.,1000 lbs.,N/A,N/R,N/A,6-Speed Manual
16,16238723,21K,Black,White,2WDWD,3.6L engine,6 cylinders,292 horsepower@6350rpm,260 torque@4800rpm,10:1,Variable Timing,Gas,3.78,3.27,4,N/A,19/30,"120.2""","198.6""",75,58,4029 lbs.,"41.8""","38.6""",5/5,16 cu. ft.,N/A,N/A,N/R,N/A,N/A
17,16005215,58K,Black,Black,2WDWD,3.6L engine,6 cylinders,292 horsepower@6350rpm,260 torque@4800rpm,10:1,Variable Timing DOHC,Ethanol/Gas,3.78,3.27,4,N/A,19/31,"120.2""","198.6""",75,58,4029 lbs.,"41.8""","38.6""",5/5,16 cu. ft.,N/A,N/A,N/R,N/A,N/A
18,16338919,74K,Black,Silver,2WDWD,3.6L engine,6 cylinders,292 horsepower@6350rpm,260 torque@4800rpm,10:1,Variable Timing DOHC,Ethanol/Gas,3.78,3.27,4,N/A,19/31,"120.2""","198.6""",75,58,4029 lbs.,"41.8""","38.6""",5/5,16 cu. ft.,N/A,N/A,N/R,N/A,N/A
19,16450580,33K,Black,White,2WDWD,3.6L engine,6 cylinders,287 horsepower@6400rpm,N/A,11.30,Variable Timing,Gas,3.78,3.27,4,N/A,18/28,121.6'',203.6'',79.6'',69.9'',4652 lbs.,41.1'',40.1'',7/8,32.3 cu. ft.,2000/3600 lbs.,1675 lbs.,6050 lbs.,N/A,N/A
20,16004888,95K,Black,White,2WDWD,2.0L engine,4 cylinders,158 horsepower@6400rpm,125 torque@5200rpm,11:1,Dual Overhead Cam,Gas,3.39,3.39,4,13.60,23/27,"103.7""","173.8""",68,60,2966 lbs.,"41.8""","40.0""",5/5,19 cu. ft.,1000 lbs.,N/A,N/R,N/A,N/A
21,16338684,37K,Black,Silver,2WDWD,3.6L engine,6 cylinders,292 horsepower@6350rpm,260 torque@4800rpm,10:1,Variable Timing DOHC,Gas,3.78,3.27,4,N/A,19/31,"120.2""","198.4""",75,58,3961 lbs.,"41.8""","38.6""",5/5,17 cu. ft.,N/A,N/A,N/R,N/A,N/A
22,16057732,45K,Black,Silver,2WDWD,3.6L engine,6 cylinders,292 horsepower@6350rpm,260 torque@4800rpm,10:1,Dual Overhead Cam,Gas,3.78,3.27,0,N/A,18/27,"120.2""","199.9""",N/R,58,3728 lbs.,"41.8""","38.6""",5/5,15 cu. ft.,1000 lbs.,N/A,N/R,N/A,N/A
23,16450713,24K,Black,Silver,2WDWD,2.0L engine,4 cylinders,160 horsepower@6400rpm,148 torque@4600rpm,10:1,Variable Timing DOHC,Gas,3.46,3.23,4,N/A,25/35,"106.4""","183.9""",72,57,3122 lbs.,"42.2""","38.6""",5/5,13 cu. ft.,N/A,N/A,N/R,N/A,N/A
24,16238570,20K,Black,Silver,4WDWD,3.6L engine,6 cylinders,295 horsepower@6400rpm,N/A,10.20,Variable Timing,Gas,3.78,3.27,4,N/A,18/25,119.8'',201.2'',75.8'',70.9'',5097 lbs.,40.3'',39.9'',7/6,17.2 cu. ft.,2000/7200 lbs.,1412 lbs.,6500 lbs.,N/A,N/A
25,16450533,48K,Black,White,2WDWD,3.6L engine,6 cylinders,283 horsepower@6350rpm,166 torque@4000rpm,11:1,Variable Timing DOHC,Ethanol/Gas,3.78,3.19,4,N/A,17/25,"113.8""","192.4""",72,66,3818 lbs.,"40.8""","40.8""",7/7,40 cu. ft.,1000/2500 lbs.,1187 lbs.,5005 lbs.,N/A,N/A
26,16339048,15K,Black,Black,2WDWD,2.4L engine,4 cylinders,185 horsepower@6400rpm,181 torque@3900rpm,11:1,Variable Timing DOHC,Gas,3.43,3.90,4,N/A,27/36,"109.3""","191.4""",72,57,3336 lbs.,"42.5""","37.6""",5/5,16 cu. ft.,N/A,N/A,N/R,N/A,N/A
27,16450850,12K,Black,Gray,2WDWD,2.4L engine,4 cylinders,185 horsepower@6400rpm,N/A,11.10,Variable Timing,Gas,3.43,3.90,4,N/A,27/36,109.3'',192.5'',72.8'',57.7'',3360 lbs.,42.5'',37.6'',5/5,15.5 cu. ft.,N/A,N/A,N/A,N/A,N/A
28,16339203,17K,Tan,White,2WDWD,2.4L engine,4 cylinders,185 horsepower@6400rpm,N/A,11.10,Variable Timing,Gas,3.43,3.90,4,N/A,27/36,109.3'',192.5'',72.8'',57.7'',3239 lbs.,42.5'',39.1'',5/5,15.8 cu. ft.,N/A,N/A,N/A,N/A,N/A
29,16451131,10K,Gray,Gray,2WDWD,2.0L engine,4 cylinders,158 horsepower@6500rpm,N/A,10.80,Variable Timing,Gas,3.39,3.38,4,N/A,31/40,106.3'',182.3'',70.8'',55.7'',2795 lbs.,42.3'',37.5'',5/5,15.1 cu. ft.,N/A,N/A,N/A,N/A,N/A
30,16450869,9K,Gray,Gray,2WDWD,1.8L engine,4 cylinders,143 horsepower@6500rpm,129 torque@4300rpm,11:1,Variable Timing OHC,Gas,3.19,3.44,4,N/A,30/39,"105.1""","179.4""",69,56,2921 lbs.,"42.0""","37.9""",5/5,13 cu. ft.,N/A,N/A,N/R,N/A,N/A
31,16327835,89K,Gray,Blue,2WDWD,2.4L engine,4 cylinders,185 horsepower@7000rpm,163 torque@4400rpm,10:1,Dual Overhead Cam,Gas,3.43,3.90,4,N/A,23/31,"103.1""","178.3""",N/R,64,3365 lbs.,"41.3""","38.0""",5/5,71 cu. ft.,1500 lbs.,850 lbs.,N/R,N/A,N/A
32,16338759,69K,Gray,Silver,4WDWD,2.4L engine,4 cylinders,180 horsepower@6800rpm,161 torque@4400rpm,11:1,Dual Overhead Cam,Gas,3.43,3.90,4,N/A,21/27,"103.1""","179.3""",N/R,66,3503 lbs.,"41.3""","40.9""",5/5,73 cu. ft.,1500 lbs.,850 lbs.,N/R,N/A,6-Speed Automatic
33,16339312,23K,Black,Gray,2WDWD,1.5L engine,4 cylinders,130 horsepower@6600rpm,114 torque@4600rpm,12:1,Variable Timing DOHC,Gas,2.87,3.52,4,N/A,33/41,"99.6""","160.0""",67,60,2544 lbs.,"41.4""","39.5""",5/5,17 cu. ft.,N/A,N/A,N/R,N/A,N/A
34,16338609,88K,Black,Black,2WDWD,1.5L engine,4 cylinders,109 horsepower@5800rpm,105 torque@4800rpm,10:1,Single Overhead Cam,Gas,2.87,3.52,4,10.80,27/34,"96.5""","157.4""",66,60,2514 lbs.,"41.9""","40.6""",5/5,21 cu. ft.,N/A,N/A,N/R,N/A,N/A
35,16339139,41K,Gray,Black,2WDWD,1.5L engine,4 cylinders,117 horsepower@6600rpm,106 torque@4800rpm,10:1,Single Overhead Cam,Gas,2.87,3.52,4,N/A,28/35,"98.4""","161.6""",N/R,60,2577 lbs.,"41.3""","40.4""",5/5,57 cu. ft.,N/A,850 lbs.,N/R,N/A,N/A
36,16450862,33K,Tan,Gray,2WDWD,3.5L engine,6 cylinders,248 horsepower@5700rpm,250 torque@4800rpm,11:1,Variable Timing OHC,Gas,3.50,3.66,4,N/A,19/28,"118.1""","202.9""",79,68,4470 lbs.,"40.9""","39.7""",8/8,38 cu. ft.,1000/3500 lbs.,1549 lbs.,6019 lbs.,N/A,N/A
37,16451068,20K,Gray,Blue,4WDWD,3.5L engine,6 cylinders,280 horsepower@6000rpm,N/A,11.50,Variable Timing,Gas,3.50,3.66,4,N/A,19/26,111.0'',194.5'',78.6'',69.8'',4303 lbs.,40.9'',39.5'',8/8,16.5 cu. ft.,1000/5000 lbs.,1539 lbs.,5842 lbs.,N/A,N/A
38,16338898,61K,Gray,Black,2WDWD,1.8L engine,4 cylinders,148 horsepower@6500rpm,131 torque@4700rpm,10:1,Dual Overhead Cam,Gas,3.19,3.43,4,N/A,28/38,"106.3""","178.3""",69,56,2701 lbs.,"43.6""","40.0""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
39,16339064,59K,Tan,Blue,2WDWD,1.8L engine,4 cylinders,148 horsepower@6500rpm,131 torque@4700rpm,10:1,Dual Overhead Cam,Gas,3.19,3.43,4,N/A,28/38,"106.3""","178.3""",69,56,2701 lbs.,"43.6""","40.0""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
40,16327430,18K,Black,Silver,2WDWD,2.0L engine,4 cylinders,173 horsepower@6500rpm,154 torque@4700rpm,12:1,Variable Timing DOHC,Gas,3.19,3.82,4,N/A,24/33,"104.3""","169.3""",70,57,2908 lbs.,"42.0""","40.1""",5/5,23 cu. ft.,N/A,N/A,N/R,N/A,N/A
41,16338931,78K,Tan,Blue,2WDWD,1.8L engine,4 cylinders,148 horsepower@6500rpm,131 torque@4700rpm,10:1,Dual Overhead Cam,Gas,3.19,3.43,4,N/A,28/38,"106.3""","178.3""",69,56,2701 lbs.,"43.6""","40.0""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
42,16339131,20K,Black,Gray,2WDWD,1.8L engine,4 cylinders,148 horsepower@6500rpm,131 torque@4700rpm,10:1,Dual Overhead Cam,Gas,3.19,3.43,4,N/A,28/38,"106.3""","178.3""",69,56,2701 lbs.,"43.6""","40.0""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
43,15880849,57K,Black,Silver,2WDWD,3.8L engine,6 cylinders,311 horsepower@6000rpm,293 torque@5000rpm,12:1,Variable Timing DOHC,Gas,3.78,3.43,4,N/A,18/29,"118.5""","196.5""",74,58,4019 lbs.,"45.7""","41.1""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
44,16238043,20K,Gray,White,4WDWD,3.8L engine,6 cylinders,311 horsepower@6000rpm,293 torque@5000rpm,12:1,Variable Timing DOHC,Gas,3.78,3.43,4,N/A,16/25,"118.5""","196.5""",74,58,4019 lbs.,"45.7""","41.1""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
45,16594397,49K,Tan,Red,2WDWD,2.4L engine,4 cylinders,190 horsepower@6300rpm,179 torque@4250rpm,11:1,Variable Timing DOHC,Gas,3.46,3.82,4,N/A,24/35,"110.0""","189.8""",72,57,3199 lbs.,"45.5""","40.0""",5/5,16 cu. ft.,N/A,N/A,N/R,N/A,N/A
46,16339145,70K,Tan,Black,2WDWD,2.4L engine,4 cylinders,185 horsepower@6000rpm,178 torque@4000rpm,11:1,Variable Timing DOHC,Gas,3.46,3.82,4,N/A,25/37,"110.4""","191.1""",73,58,3245 lbs.,"45.5""","40.4""",5/5,16 cu. ft.,N/A,N/A,N/R,N/A,N/A
47,16450801,4K,Black,Blue,2WDWD,1.6L engine,4 cylinders,201 horsepower@6000rpm,195 torque@1750rpm,9.5:1,Variable Timing DOHC,Turbo Gas,3.03,3.36,4,N/A,26/32,"104.3""","167.3""",71,55,2888 lbs.,"43.9""","39.0""",4/4,16 cu. ft.,N/A,N/A,N/R,N/A,N/A
48,16338814,64K,Black,Red,2WDWD,3.7L engine,6 cylinders,328 horsepower@7000rpm,269 torque@5200rpm,11:1,Dual Overhead Cam,Gas,3.76,3.39,4,N/A,19/27,"112.2""","187.9""",N/R,57,3628 lbs.,"43.9""","40.5""",5/5,14 cu. ft.,N/A,N/A,N/R,N/A,6-Speed Automatic
49,16238235,26K,Black,Gray,4WDWD,3.7L engine,6 cylinders,328 horsepower@7000rpm,269 torque@5200rpm,11:1,Variable Timing DOHC,Gas,3.76,3.39,4,N/A,18/25,"112.2""","187.9""",69,57,3822 lbs.,"43.9""","39.1""",5/5,14 cu. ft.,N/A,N/A,N/R,N/A,N/A
50,16005138,20K,Black,White,4WDWD,3.5L engine,6 cylinders,265 horsepower@6400rpm,248 torque@4400rpm,10:1,Variable Timing,Gas,3.76,3.20,4,N/A,19/26,"114.2""","196.4""",77,68,4462 lbs.,"42.3""","40.7""",7/7,16 cu. ft.,3500/5000 lbs.,1461 lbs.,5937 lbs.,N/A,N/A
51,16338953,8K,Black,Black,4WDWD,3.2L engine,6 cylinders,271 horsepower@6500rpm,N/A,10.70,Variable Timing,Gas,3.58,3.27,4,N/A,20/27,106.3'',182.0'',73.2'',66.2'',4108 lbs.,41.1'',39.4'',5/5,24.6 cu. ft.,1000/1000 lbs.,1454 lbs.,5500 lbs.,N/A,N/A
52,16338743,14K,Black,Gray,4WDWD,3.6L engine,6 cylinders,295 horsepower@6400rpm,N/A,10.20,Variable Timing,Gas,3.78,3.27,4,N/A,18/25,114.8'',189.8'',76.5'',69.3'',4677 lbs.,40.3'',39.9'',5/5,36.3 cu. ft.,2000/6200 lbs.,1320 lbs.,6500 lbs.,N/A,N/A
53,16339281,21K,Black,Gray,4WDWD,3.6L engine,6 cylinders,295 horsepower@6400rpm,N/A,10.20,Variable Timing,Gas,3.78,3.27,4,N/A,18/25,114.8'',189.8'',76.5'',69.3'',4677 lbs.,40.3'',39.9'',5/5,36.3 cu. ft.,2000/6200 lbs.,1320 lbs.,6500 lbs.,N/A,N/A
54,16450779,37K,Black,Blue,4WDWD,3.6L engine,6 cylinders,290 horsepower@6400rpm,260 torque@4800rpm,10:1,Variable Timing DOHC,Ethanol/Gas,3.78,3.27,4,N/A,17/24,"114.8""","189.8""",76,69,4677 lbs.,"40.3""","39.9""",5/5,36 cu. ft.,2000/6200 lbs.,1320 lbs.,6500 lbs.,N/A,N/A
55,16598141,34K,Black,Gray,4WDWD,3.6L engine,6 cylinders,290 horsepower@6400rpm,260 torque@4800rpm,10:1,Variable Timing DOHC,Ethanol/Gas,3.78,3.27,4,N/A,17/24,"114.8""","189.8""",76,69,4875 lbs.,"40.3""","39.9""",5/5,36 cu. ft.,2000/7200 lbs.,1270 lbs.,6500 lbs.,N/A,N/A
56,15104393,7K,Black,Tan,2WDWD,2.0L engine,4 cylinders,158 horsepower@6400rpm,N/A,10.50,Variable Timing,Gas,3.39,3.39,4,N/A,23/30,103.7'',173.8'',69.2'',65.5'',3136 lbs.,40.6'',41.0'',5/5,23.0 cu. ft.,1000/1000 lbs.,1299 lbs.,4435 lbs.,N/A,N/A
57,16338984,20K,Black,Black,4WDWD,2.4L engine,4 cylinders,172 horsepower@6000rpm,165 torque@4400rpm,11:1,Variable Timing DOHC,Gas,3.46,3.82,4,N/A,21/27,"103.7""","173.8""",69,66,3293 lbs.,"40.6""","41.0""",5/5,23 cu. ft.,1000/1000 lbs.,1142 lbs.,4435 lbs.,N/A,N/A
58,15907960,17K,Black,Black,2WDWD,2.4L engine,4 cylinders,180 horsepower@6400rpm,184 torque@2500rpm,9.8:1,Variable Timing OHC,Gas,3.46,3.82,4,N/A,22/31,"101.2""","166.6""",71,66,3044 lbs.,"41.2""","41.1""",5/5,19 cu. ft.,N/A,N/A,N/R,N/A,N/A
59,16171104,30K,Black,Gray,4WDWD,2.4L engine,4 cylinders,180 horsepower@6400rpm,184 torque@2500rpm,9.8:1,Variable Timing OHC,Turbo Gas,3.46,3.82,4,N/A,21/29,"101.2""","166.6""",71,66,3183 lbs.,"41.2""","41.1""",5/5,19 cu. ft.,2000/2000 lbs.,N/A,N/R,N/A,N/A
60,16238063,17K,Gray,Silver,2WDWD,1.4L engine,4 cylinders,160 horsepower@5500rpm,184 torque@2500rpm,9.8:1,Variable Timing OHC,Turbo Gas,2.83,3.31,4,N/A,24/31,"101.2""","166.6""",71,66,3044 lbs.,"41.2""","41.1""",5/5,19 cu. ft.,N/A,N/A,N/R,N/A,N/A
61,15915277,3K,Black,Red,4WDWD,1.4L engine,4 cylinders,160 horsepower@5500rpm,N/A,9.80,Variable Timing,Turbo Gas,2.83,3.31,4,N/A,24/31,101.2'',166.6'',74.2'',66.5'',3183 lbs.,41.2'',41.1'',5/5,18.5 cu. ft.,2000/2000 lbs.,N/A,N/A,N/A,N/A
62,16338869,61K,Black,Black,4WDWD,3.6L engine,6 cylinders,285 horsepower@6350rpm,260 torque@4200rpm,10:1,Dual Overhead Cam,Gas,3.78,3.27,0,N/A,17/21,"95.4""","164.2""",73,70,3760 lbs.,"40.9""","41.2""",4/4,55 cu. ft.,2000 lbs.,1000 lbs.,N/R,N/A,6-Speed Automatic
63,16338906,81K,Black,Black,2WDWD,2.0L engine,4 cylinders,240 horsepower@5500rpm,270 torque@3000rpm,9.3:1,Variable Timing DOHC,Turbo Gas,3.45,3.27,4,N/A,22/33,"112.2""","191.7""",72,58,3526 lbs.,"44.3""","39.2""",5/5,16 cu. ft.,N/A,N/A,N/R,N/A,N/A
64,16339147,99K,Black,Gray,2WDWD,2.0L engine,4 cylinders,240 horsepower@5500rpm,270 torque@3000rpm,9.3:1,Variable Timing DOHC,Turbo Gas,3.45,3.27,4,N/A,22/33,"112.2""","191.7""",72,58,3526 lbs.,"44.3""","39.2""",5/5,16 cu. ft.,N/A,N/A,N/R,N/A,N/A
65,16450615,41K,Black,Red,2WDWD,2.0L engine,4 cylinders,188 horsepower@6000rpm,177 torque@4000rpm,12:1,Variable Timing DOHC,Gas/Electric,3.45,3.27,4,N/A,44/41,"112.2""","191.8""",75,58,3615 lbs.,"44.3""","39.2""",5/5,12 cu. ft.,N/A,N/A,N/R,N/A,N/A
66,16497371,31K,Black,Silver,2WDWD,2.3L engine,4 cylinders,310 horsepower@5500rpm,N/A,9.50,Variable Timing,Turbo Gas,3.45,3.70,4,N/A,21/30,107.1'',188.3'',75.4'',54.4'',3532 lbs.,44.5'',37.6'',4/4,13.5 cu. ft.,N/A,N/A,N/A,N/A,N/A
67,16497374,29K,Black,Red,2WDWD,5.0L engine,8 cylinders,435 horsepower@6500rpm,N/A,11.00,Variable Timing,Gas,3.63,3.65,4,N/A,15/25,107.1'',188.3'',75.4'',54.4'',3705 lbs.,44.5'',37.6'',4/4,13.5 cu. ft.,N/A,N/A,N/A,N/A,N/A
68,16450871,51K,Gray,White,2WDWD,3.7L engine,6 cylinders,270 horsepower@6500rpm,250 torque@4000rpm,11:1,Variable Timing,Gas,3.76,3.41,4,N/A,11/16,"147.6""","237.6""",81,110,6124 lbs.,N/R,N/R,12/15,107 cu. ft.,N/A,2810 lbs.,9000 lbs.,N/A,N/A
69,16339311,61K,Black,White,4WDWD,3.6L engine,6 cylinders,288 horsepower@6300rpm,270 torque@3400rpm,11:1,Variable Timing DOHC,Gas,3.70,3.37,4,N/A,16/23,"118.9""","200.8""",78,70,4842 lbs.,"41.3""","40.3""",7/8,24 cu. ft.,2000/5200 lbs.,1609 lbs.,6459 lbs.,N/A,N/A
70,16450863,23K,Black,Brown,4WDWD,5.3L engine,8 cylinders,355 horsepower@5600rpm,383 torque@4100rpm,12:1,Variable Timing OHC,Ethanol/Gas,3.78,3.62,2,N/A,16/22,"153.0""","239.0""",80,73,5414 lbs.,"45.3""","42.8""",5/5,N/R,2000/9100 lbs.,1876 lbs.,7200 lbs.,N/A,N/A
71,16451167,20K,Black,Burgundy,4WDWD,5.3L engine,8 cylinders,355 horsepower@5600rpm,383 torque@4100rpm,12:1,Variable Timing OHC,Ethanol/Gas,3.78,3.62,2,N/A,16/22,"153.0""","239.0""",80,73,5197 lbs.,"45.3""","42.8""",6/5,N/R,2000/11800 lbs.,1741 lbs.,7100 lbs.,N/A,N/A
72,16450867,7K,Black,Blue,2WDWD,2.4L engine,4 cylinders,182 horsepower@6700rpm,N/A,11.20,Variable Timing,Ethanol/Gas,3.46,3.86,4,N/A,21/31,112.5'',185.3'',72.8'',66.3'',3792 lbs.,41.2'',39.8'',5/5,31.6 cu. ft.,1500/1500 lbs.,1146 lbs.,4960 lbs.,N/A,N/A
73,16385125,49K,Black,Gold,4WDWD,5.3L engine,8 cylinders,355 horsepower@5600rpm,N/A,11.00,Variable Timing,Gas,3.78,3.62,2,N/A,16/22,116.0'',203.9'',80.5'',74.4'',5545 lbs.,45.3'',42.8'',8/7,15.3 cu. ft.,2000/8200 lbs.,1715 lbs.,7300 lbs.,N/A,N/A
74,16450641,24K,Tan,Black,2WDWD,3.5L engine,6 cylinders,268 horsepower@6200rpm,248 torque@4700rpm,11:1,Variable Timing DOHC,Gas,3.70,3.27,4,N/A,21/31,"111.0""","192.7""",71,57,3549 lbs.,"41.9""","37.5""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
75,16450993,44K,Black,Gray,4WDWD,3.5L engine,6 cylinders,306 horsepower@6400rpm,277 torque@4800rpm,12:1,Variable Timing DOHC,Gas,3.70,3.27,4,N/A,19/26,"112.2""","190.7""",72,57,3891 lbs.,"42.3""","38.0""",5/5,14 cu. ft.,N/A,N/A,N/R,N/A,N/A
76,16450953,34K,Cream,White,4WDWD,2.5L engine,6 cylinders,204 horsepower@6400rpm,185 torque@4800rpm,12:1,Variable Timing DOHC,Gas,3.27,3.03,4,N/A,20/27,"110.2""","183.7""",71,56,3649 lbs.,"44.8""","38.2""",5/5,14 cu. ft.,N/A,N/A,N/R,N/A,N/A
77,16450976,10K,Black,Gray,4WDWD,2.5L engine,6 cylinders,204 horsepower@6400rpm,185 torque@4800rpm,12:1,Variable Timing DOHC,Gas,3.27,3.03,4,N/A,20/27,"110.2""","183.7""",71,56,3649 lbs.,"44.8""","38.2""",5/5,14 cu. ft.,N/A,N/A,N/R,N/A,N/A
78,16451005,60K,n/a,Black,4WDWD,2.5L engine,6 cylinders,204 horsepower@6400rpm,185 torque@4800rpm,12:1,Variable Timing DOHC,Gas,3.27,3.03,4,N/A,20/27,"110.2""","183.7""",71,56,3649 lbs.,"44.8""","38.2""",5/5,14 cu. ft.,N/A,N/A,N/R,N/A,N/A
79,16496731,34K,Black,Silver,2WDWD,2.0L engine,4 cylinders,235 horsepower@4800rpm,258 torque@1650rpm,10:1,Variable Timing,Turbo Gas,3.39,3.39,4,N/A,22/28,"104.7""","182.3""",73,64,3940 lbs.,"42.8""","38.2""",5/5,18 cu. ft.,1000/2000 lbs.,1150 lbs.,5090 lbs.,N/A,N/A
80,16451003,28K,Black,Silver,4WDWD,3.5L engine,6 cylinders,270 horsepower@6200rpm,248 torque@4700rpm,11:1,Variable Timing DOHC,Gas,3.70,3.27,4,N/A,18/26,"107.9""","187.8""",74,66,4343 lbs.,"43.1""","39.1""",5/5,40 cu. ft.,2000/3500 lbs.,1307 lbs.,5650 lbs.,N/A,N/A
