,stock_n,year,brand,model,price
526,15908629,2014,Ford,Fusion SE,13998.0
527,16451018,2015,Ford,Fusion SE,14599.0
528,16450941,2016,Ford,Fusion Titanium,21998.0
529,15594540,2015,Ford,Mustang EcoBoost,18998.0
530,16238308,2017,Ford,Mustang EcoBoost,22998.0
531,16250758,2016,Ford,Mustang GT,30998.0
532,16238229,2015,Ford,Mustang,17998.0
533,16238775,2014,Ford,Mustang,16998.0
534,16238433,2018,Ford,Taurus SHO,30998.0
535,16450774,2017,Ford,Transit Connect XLT,22998.0
536,16005325,2017,GMC,Canyon Denali,37998.0
537,16238124,2017,GMC,Sierra 1500 Denali,48998.0
538,15574735,2015,GMC,Sierra 1500 SLT,30998.0
539,15908294,2015,Honda,Accord EX-L,18998.0
540,16568238,2017,Honda,Accord EX-L,24998.0
541,16171353,2014,Honda,Civic LX,12998.0
542,16250302,2010,Honda,Civic LX,12599.0
543,15776868,2015,Honda,CR-V Touring,25998.0
544,16497727,2016,Honda,Fit LX,14998.0
545,15908814,2011,Honda,Fit,11599.0
546,16568200,2018,Honda,HR-V LX,22998.0
547,16170908,2011,Honda,Pilot EX-L,19998.0
548,16238656,2017,Hyundai,Accent SE,12998.0
549,15660972,2012,Hyundai,Elantra GLS,10599.0
550,16005469,2012,Dodge,Grand Caravan Crew,18998.0
551,16238770,2017,Dodge,Journey SXT,20998.0
552,16237426,2012,Dodge,Ram 1500 Express,20998.0
553,16322505,2015,Dodge,Ram 1500 Laramie Limited,37998.0
554,16597133,2016,Dodge,Ram 1500 Rebel,36998.0
555,16250146,2014,Dodge,Ram 1500 Sport,28998.0
556,16104178,2017,Fiat,124 Spider Abarth,24998.0
557,16237665,2017,Ford,Edge SE,24998.0
558,16238298,2016,Ford,Edge SEL,21998.0
559,16217694,2017,Ford,Escape SE,19998.0
560,16327439,2015,Ford,Escape SE,17998.0
561,16171498,2013,Ford,Escape SEL,15599.0
562,16249914,2013,Ford,Escape SEL,15998.0
563,16170880,2014,Ford,Escape Titanium,16998.0
564,16327636,2016,Ford,Explorer Limited,28998.0
565,16238035,2018,Ford,Explorer Sport,22998.0
566,15908402,2015,Infiniti,Q50 Premium,26998.0
567,15424432,2014,Infiniti,QX60,28998.0
568,15908976,2014,Infiniti,QX60 Hybrid,29998.0
569,16004276,2014,Infiniti,QX80,36998.0
570,15908440,2016,Jaguar,XF Premium,27998.0
571,16238491,2017,Jeep,Cherokee Latitude,20998.0
572,16568158,2016,Jeep,Cherokee Sport,17998.0
573,16568144,2014,Jeep,Compass Sport,13998.0
574,16327960,2016,Jeep,Patriot High Altitude,16998.0
575,16250274,2015,Jeep,Renegade Latitude,16998.0
576,16238314,2017,Jeep,Renegade Sport,16998.0
577,16238828,2016,Jeep,Wrangler Sport,24998.0
578,16102692,2014,Jeep,Wrangler Unlimited Rubicon,31998.0
579,16249908,2008,Jeep,Wrangler Unlimited Sahara,21998.0
580,16327532,2015,Kia,Optima LX,13998.0
581,15908041,2015,Kia,Sedona SX,23998.0
582,16327596,2018,Kia,Sorento LX,24998.0
583,16327597,2018,Kia,Sorento LX,24998.0
584,15908878,2013,Kia,Soul,10599.0
585,16338739,2012,Kia,Soul,8998.0
586,16171255,2012,Kia,Sportage LX,11998.0
587,16301745,2015,Land,Rover Range Rover Sport HSE,43998.0
588,15574585,2008,Lexus,ES 350,12998.0
589,16004880,2013,Lexus,GS 350,24998.0
590,16439877,2015,Lexus,IS 250,24998.0
591,16250636,2011,Lexus,RX 350,20998.0
592,16250077,2014,Lincoln,MKZ,14998.0
593,16171587,2016,Mazda,CX-3 Grand Touring,22998.0
594,16568310,2017,Mazda,CX-5 Grand Select,28998.0
595,15908619,2016,Mazda,CX-5 Grand Touring,23998.0
596,16078072,2016,Mazda,CX-5 Grand Touring,24998.0
597,16327619,2016,Mazda,Mazda6 I Grand Touring,23599.0
598,16171446,2014,Mazda,Mazda6 i Sport,14998.0
599,16238458,2015,Mazda,MX-5 Miata Club,19998.0
600,16171530,2016,Hyundai,Elantra SE,12998.0
601,16171024,2014,Hyundai,Santa Fe Limited,21998.0
602,16494137,2017,Hyundai,Santa Fe Limited Ultimate,27998.0
603,16171349,2011,Hyundai,Sonata GLS,10599.0
604,16250651,2015,Hyundai,Sonata SE,13998.0
605,16568216,2016,Hyundai,Sonata SE,13998.0
606,16593751,2015,Hyundai,Sonata SE,13998.0
607,16568217,2012,Hyundai,Sonata Hybrid,13998.0
608,16237361,2014,Hyundai,Tucson Limited,18998.0
609,15660721,2017,Hyundai,Tucson SE Plus,23998.0
610,15908458,2017,Hyundai,Tucson Value,23998.0
611,16238599,2015,Hyundai,Veloster RE:FLEX Edition,14998.0
612,16416851,2015,Hyundai,Veloster Turbo,17998.0
613,15908311,2016,Hyundai,Veloster,12998.0
614,16238658,2013,Infiniti,G37 X,18998.0
615,16238724,2013,Nissan,Juke Nismo,15998.0
616,16250313,2014,Nissan,Leaf S,10998.0
617,16250475,2013,Nissan,Leaf S,9998.0
618,16238845,2014,Nissan,Maxima SV,18998.0
619,16238682,2015,Nissan,Murano Platinum,27998.0
620,16327626,2016,Nissan,Murano S,20998.0
621,16328083,2018,Nissan,Rogue S,21998.0
622,16568050,2017,Nissan,Rogue S,20998.0
623,16238261,2017,Nissan,Sentra S,14998.0
624,16568104,2017,Nissan,Sentra S,14599.0
625,16568225,2017,Nissan,Sentra S,14599.0
626,16250587,2015,Nissan,Sentra SR,15998.0
627,16171268,2015,Nissan,Versa S Plus,10998.0
628,16327491,2017,Subaru,Forester 2.5i Premium,23998.0
629,16450558,2013,Subaru,Impreza 2.0i Sport Limited,17998.0
630,16237912,2017,Subaru,Outback 2.5i Limited,29998.0
631,16568129,2015,Subaru,Outback 3.6R Limited,25998.0
632,16004416,2015,Subaru,Outback Limited,22998.0
633,16250233,2016,Subaru,XV Crosstrek Limited,24998.0
634,16170893,2017,Toyota,86,23998.0
635,15660768,2015,Toyota,Camry LE,15998.0
636,15915222,2015,Toyota,Camry LE,15998.0
637,16238191,2017,Toyota,Camry LE,18599.0
638,16249958,2009,Toyota,Camry LE,10998.0
639,16327638,2015,Toyota,Camry LE,15998.0
640,16327640,2015,Toyota,Camry LE,15998.0
641,15907832,2017,Toyota,Camry SE,17998.0
642,16004404,2013,Toyota,Camry SE,15998.0
643,16237578,2014,Toyota,Camry SE,14599.0
644,16237655,2017,Toyota,Camry SE,17998.0
645,16241035,2015,Toyota,Camry SE,15998.0
646,16171261,2016,Toyota,Camry Special Edition,20599.0
647,15915220,2015,Toyota,Camry XSE,17998.0
648,16238011,2015,Toyota,Camry XSE,17998.0
649,16237564,2014,Toyota,Corolla LE,12599.0
650,15908899,2015,Mercedes-Benz,C300,24998.0
651,16238814,2015,Mercedes-Benz,C300,20998.0
652,16041772,2015,Mercedes-Benz,CLA250,21998.0
653,16341846,2017,Mercedes-Benz,CLA250,27998.0
654,16094658,2016,Mercedes-Benz,GLE350,33998.0
655,16250163,2013,Mercedes-Benz,GLK350,24998.0
656,16250234,2014,Mercedes-Benz,GLK350,23998.0
657,16004383,2013,Mini,Cooper S,23998.0
658,16238237,2015,Toyota,Prius v Three,20998.0
659,16237753,2015,Toyota,Sienna LE,21998.0
660,16004638,2016,Toyota,Tacoma SR5,26998.0
661,15777872,2013,Toyota,Tacoma,17998.0
662,16238326,2012,Volkswagen,CC Sport,12599.0
663,15660916,2017,Volkswagen,Jetta S,15998.0
664,16238303,2013,Volkswagen,Jetta S,9998.0
665,16249955,2015,Volkswagen,Jetta SE,11998.0
666,16237835,2011,Volkswagen,Jetta,9998.0
667,16249873,2017,Volkswagen,Passat R-Line,20599.0
668,16338578,2012,Volkswagen,Passat S,11599.0
669,16250534,2015,Volkswagen,Passat Sport,14998.0
670,15777875,2012,Volvo,C30 T5 R,17599.0
671,16004781,2015,Volvo,S60 T5,17998.0
672,15773223,2012,Acura,MDX,18599.0
673,16568250,2016,Acura,MDX,29998.0
674,16345866,2018,Acura,RDX,36998.0
675,16451095,2016,Acura,TLX,20998.0
676,15777933,2012,Acura,TSX,12998.0
677,16238174,2015,BMW,320 I,17998.0
678,15325712,2012,BMW,328 I,15998.0
679,16338969,2015,BMW,328 I,19998.0
680,16450513,2011,BMW,328 I,18998.0
681,16450782,2015,BMW,328 I,22998.0
682,16005662,2014,BMW,335 XI Gran Turismo,20998.0
683,15120469,2014,BMW,435 XI,28998.0
684,16238176,2014,BMW,750 Li,38998.0
685,15325236,2011,BMW,M3,31998.0
686,15815196,2017,BMW,X3 SDrive28i,25998.0
687,16004232,2017,BMW,X3 SDrive28i,28998.0
688,15117503,2015,BMW,X4 XDrive28i,26998.0
689,15777766,2015,BMW,X6 SDrive35i,43998.0
690,15791851,2014,BMW,X6 XDrive35i,36998.0
691,16005007,2016,Buick,Encore,17998.0
692,16450761,2015,Cadillac,ATS,18998.0
693,16005364,2015,Cadillac,CTS Luxury,26998.0
694,14696636,2013,Cadillac,Escalade Luxury,34998.0
695,16005393,2017,Cadillac,XT5,33998.0
696,16004500,2013,Chevrolet,Camaro LS,16998.0
697,16005208,2015,Chevrolet,Camaro LS,16998.0
698,16338829,2011,Chevrolet,Camaro LT,15998.0
699,16005362,2017,Chevrolet,Colorado Work Truck,19998.0
700,16238099,2017,Toyota,Corolla LE,14998.0
701,16440613,2015,Toyota,Corolla LE,14998.0
702,16568309,2016,Toyota,Corolla S Plus,14998.0
703,16568392,2017,Toyota,Corolla SE Special Edition,18998.0
704,16327517,2015,Toyota,Highlander XLE,28998.0
705,15290259,2016,Toyota,Highlander Hybrid Limited,40998.0
706,15905472,2015,Toyota,Land Cruiser,56998.0
707,16198908,2016,Toyota,Prius Three Touring,23998.0
708,16238237,2015,Toyota,Prius v Three,20998.0
709,16237753,2015,Toyota,Sienna LE,21998.0
710,16004638,2016,Toyota,Tacoma SR5,26998.0
711,15777872,2013,Toyota,Tacoma,17998.0
712,16238326,2012,Volkswagen,CC Sport,12599.0
713,15660916,2017,Volkswagen,Jetta S,15998.0
714,16238303,2013,Volkswagen,Jetta S,9998.0
715,16249955,2015,Volkswagen,Jetta SE,11998.0
716,16237835,2011,Volkswagen,Jetta,9998.0
717,16249873,2017,Volkswagen,Passat R-Line,20599.0
718,16338578,2012,Volkswagen,Passat S,11599.0
719,16250534,2015,Volkswagen,Passat Sport,14998.0
720,15777875,2012,Volvo,C30 T5 R,17599.0
721,16004781,2015,Volvo,S60 T5,17998.0
722,15773223,2012,Acura,MDX,18599.0
723,16568250,2016,Acura,MDX,29998.0
724,16345866,2018,Acura,RDX,36998.0
725,16451095,2016,Acura,TLX,20998.0
726,15777933,2012,Acura,TSX,17998.0
727,16597929,2017,Chrysler,Pacifica Touring L,22998.0
728,16250216,2016,Dodge,Challenger R/T Plus,28998.0
729,16005665,2016,Dodge,Charger R/T Scat Pack,38998.0
730,16005465,2015,Dodge,Charger SXT,19599.0
731,16339135,2015,Dodge,Dart SXT,13998.0
732,16450715,2016,Dodge,Dart SXT,11599.0
733,15908364,2014,Dodge,Durango SXT,23998.0
734,16450769,2016,Dodge,Ram 1500 Laramie,36998.0
735,16237503,2014,Fiat,500 Abarth,13998.0
736,16005263,2012,Fiat,500 Sport,9599.0
737,16004584,2016,Fiat,500X Trekking,15998.0
738,16450829,2013,Ford,C-Max SE,12599.0
739,16237782,2017,Ford,Edge SE,23998.0
740,16005564,2015,Ford,Escape SE,14998.0
741,16338873,2012,Ford,Escape XLT,12998.0
742,16327648,2014,Ford,Explorer Limited,23599.0
743,16171143,2016,Ford,Explorer Sport,28998.0
744,15777790,2015,Ford,Explorer XLT,22998.0
745,16237659,2014,Ford,F150 XLT,27998.0
746,16328068,2017,Ford,F150 XLT,30998.0
747,16005377,2016,Ford,Fiesta S,10998.0
748,15660709,2015,Ford,Fiesta ST,14599.0
749,16005271,2014,Ford,Fiesta ST,13998.0
750,16568182,2017,Chevrolet,Colorado Work Truck,19998.0
751,15777459,2017,Chevrolet,Colorado ZR2,39998.0
752,16070626,2010,Chevrolet,Corvette Grand Sport,29998.0
753,16451008,2018,Chevrolet,Cruze LS,15998.0
754,16238466,2014,Chevrolet,Cruze LT,12998.0
755,16238674,2014,Chevrolet,Cruze LT,12599.0
756,16385123,2018,Chevrolet,Cruze LT,15998.0
757,16497370,2017,Ford,Mustang EcoBoost,20998.0
758,16409962,2017,Ford,Mustang GT,28998.0
759,16005233,2016,Ford,Mustang Shelby GT350,47998.0
760,16005243,2012,Ford,Mustang,12599.0
761,16238269,2016,Ford,Transit 350 XLT,27998.0
762,15777865,2017,GMC,Sierra 1500 SLT,44998.0
763,15573743,2014,GMC,Terrain Denali,21998.0
764,16451096,2014,GMC,Terrain SLE,16998.0
765,15325846,2011,GMC,Terrain SLT,15998.0
766,16250415,2017,Honda,Accord EX-L,23998.0
767,16338431,2012,Honda,Accord EX-L,14998.0
768,16005669,2017,Honda,Accord LX-S,20998.0
769,16238292,2015,Honda,Accord Sport,16998.0
770,16238355,2017,Honda,Accord Sport SE,22998.0
771,16238739,2017,Honda,Accord Hybrid,22998.0
772,16338977,2012,Honda,Civic EX-L,13998.0
773,15416530,2017,Honda,Civic EX-T,21998.0
774,16004371,2016,Honda,Civic EX-T,19998.0
775,16338849,2017,Honda,Civic LX,19998.0
776,16338883,2016,Honda,Civic Touring,21998.0
777,16321976,2011,Honda,CR-V EX,15599.0
778,16450750,2015,Honda,CR-V EX-L,20998.0
779,16338567,2015,Honda,Fit LX,13998.0
780,16339150,2010,Honda,Fit Sport,15998.0
781,16250062,2013,Honda,Odyssey EX-L,19998.0
782,16338816,2012,Honda,Pilot EX-L,17998.0
783,15660485,2012,Hyundai,Accent GLS,8998.0
784,15777832,2013,Hyundai,Elantra GLS,12998.0
785,16339027,2013,Hyundai,Elantra GLS,12998.0
786,16327428,2015,Hyundai,Elantra Limited,14998.0
787,16338989,2016,Hyundai,Elantra SE,13599.0
788,16418155,2015,Hyundai,Elantra SE,13998.0
789,16450485,2014,Hyundai,Elantra SE,11998.0
790,16450764,2018,Hyundai,Elantra SE,15998.0
791,16451026,2017,Hyundai,Elantra SE,15998.0
792,16004748,2011,Hyundai,Sonata GLS,9998.0
793,16327583,2015,Hyundai,Sonata Limited,17998.0
794,16005304,2015,Hyundai,Sonata SE,12998.0
795,16238735,2013,Hyundai,Veloster Turbo,13599.0
796,16338734,2013,Hyundai,Veloster Turbo,15998.0
797,16450543,2008,Infiniti,G35 X,12599.0
798,16238843,2015,Infiniti,Q40,18998.0
799,15777442,2014,Infiniti,Q50 Premium,22998.0
800,15777826,2013,Ford,Flex Limited,23599.0
801,16568193,2017,Ford,Flex Limited,26998.0
802,16171099,2008,Ford,Focus SE,6998.0
803,16005378,2017,Ford,Focus SEL,15998.0
804,15832869,2015,Ford,Focus Electric,14998.0
805,16327493,2015,Ford,Fusion Energi SE,16998.0
806,16338945,2015,Ford,Mustang EcoBoost,20998.0
807,16497370,2017,Ford,Mustang EcoBoost,20998.0
808,16409962,2017,Ford,Mustang GT,28998.0
809,16005233,2016,Ford,Mustang Shelby GT350,47998.0
810,16005243,2012,Ford,Mustang,12599.0
811,16238269,2016,Ford,Transit 350 XLT,27998.0
812,15777865,2017,GMC,Sierra 1500 SLT,44998.0
813,15573743,2014,GMC,Terrain Denali,21998.0
814,16451096,2014,GMC,Terrain SLE,16998.0
815,15325846,2011,GMC,Terrain SLT,15998.0
816,16250415,2017,Honda,Accord EX-L,23998.0
817,16338431,2012,Honda,Accord EX-L,14998.0
818,16005669,2017,Honda,Accord LX-S,20998.0
819,16238292,2015,Honda,Accord Sport,16998.0
820,16238355,2017,Honda,Accord Sport SE,22998.0
821,16238739,2017,Honda,Accord Hybrid,12998.0
822,16250518,2017,Kia,Sportage LX,20599.0
823,16327432,2015,Lexus,ES 350,23998.0
824,16450649,2015,Lexus,GS 350,28998.0
825,16450635,2016,Lexus,GX 460,43998.0
826,16004442,2015,Lexus,IS 250,26998.0
827,16139709,2014,Lexus,LX 570,52998.0
828,16005024,2015,Lexus,RX 350,26998.0
829,16005585,2008,Lexus,RX 350,15998.0
830,16250245,2008,Lexus,RX 350,12998.0
831,16338961,2010,Lexus,RX 450h,21998.0
832,16450734,2017,Lincoln,Continental Select,38998.0
833,16359357,2014,Lincoln,MKT,25998.0
834,16450606,2017,Mazda,CX-3 Sport,19998.0
835,15574754,2015,Mazda,CX-5 Grand Touring,23998.0
836,16171502,2014,Mazda,CX-5 Grand Touring,19998.0
837,15777943,2010,Mazda,Mazda3 S,12998.0
838,16170835,2010,Mazda,Mazda3 S,11998.0
839,16338798,2010,Mazda,Mazda3 S,12998.0
840,15777520,2010,Mazda,Mazda5 Sport,10998.0
841,16004994,2017,Mazda,Mazda6 i Sport,19998.0
842,16425449,2017,Mazda,Mazda6 I Touring,20998.0
843,16005452,2013,Mercedes-Benz,C250 Sport,17998.0
844,16486116,2015,Mercedes-Benz,C250,22998.0
845,16450583,2013,Mercedes-Benz,C350 Sport,20998.0
846,14789186,2012,Mercedes-Benz,E350 Luxury,18998.0
847,15776864,2013,Mercedes-Benz,E350,23998.0
848,16217010,2015,Mitsubishi,Mirage DE,9998.0
849,16249915,2015,Mitsubishi,Mirage ES,9599.0
850,16005592,2015,Infiniti,Q50 Premium,24599.0
851,16338681,2014,Infiniti,QX60,31998.0
852,14360647,2016,Jeep,Cherokee Latitude,20599.0
853,16004903,2016,Jeep,Cherokee Sport,17998.0
854,16450797,2017,Jeep,Cherokee Sport,17998.0
855,16338842,2012,Jeep,Compass Latitude,12998.0
856,16497552,2015,Jeep,Compass Latitude,16998.0
857,16238152,2016,Jeep,Compass Sport,16998.0
858,16005579,2013,Jeep,Grand Cherokee Limited,15599.0
859,16338897,2014,Nissan,Sentra SV,11998.0
860,15908992,2015,Nissan,Versa Note S,9998.0
861,16005674,2016,Scion,tC,15998.0
862,16250237,2012,Scion,xB,8998.0
863,16450800,2009,Scion,xB,8998.0
864,16338707,2018,Subaru,Forester 2.0XT Touring,34998.0
865,16257434,2017,Subaru,Impreza 2.0i Premium,17998.0
866,16237517,2016,Subaru,Impreza 2.0i Sport Limited,20998.0
867,16338527,2008,Subaru,Impreza WRX,15998.0
868,16005620,2017,Subaru,Legacy 2.5i Limited,24998.0
869,16004938,2013,Subaru,Legacy 3.6R Limited,19998.0
870,16032441,2017,Subaru,Outback 2.5i Premium,27998.0
871,16338915,2015,Subaru,Outback Premium,23599.0
872,16339111,2014,Subaru,XV Crosstrek Limited,16998.0
873,16339200,2014,Subaru,XV Crosstrek Hybrid Touring,18998.0
874,16327896,2015,Toyota,Camry LE,15998.0
875,15777863,2014,Toyota,Camry SE,15998.0
876,15908361,2015,Toyota,Camry SE,16998.0
877,15915631,2016,Toyota,Camry SE,17998.0
878,16072630,2015,Toyota,Camry SE,15998.0
879,16339028,2017,Toyota,Camry SE,19599.0
880,16450984,2016,Toyota,Camry SE,18998.0
881,16450990,2015,Toyota,Camry SE,16998.0
882,16327900,2015,Toyota,Camry XLE,19599.0
883,16250209,2015,Toyota,Corolla LE PREMIUM,16998.0
884,16450668,2015,Toyota,Corolla S Plus,16998.0
885,16327514,2015,Toyota,Highlander LE PLUS,27998.0
886,16338861,2017,Toyota,Prius One,22998.0
887,16450839,2012,Toyota,Prius Three,15998.0
888,16005319,2015,Toyota,Prius Two,16998.0
889,16327893,2015,Toyota,Prius Two,17998.0
890,16440033,2015,Toyota,Prius Two,15998.0
891,16450949,2015,Toyota,Prius c Four,16998.0
892,16238236,2015,Toyota,Prius c Two,15998.0
893,16238642,2013,Toyota,Prius Plug In Hybrid,14998.0
894,16211340,2015,Toyota,Prius v Four,20599.0
895,16238660,2015,Toyota,Sienna Limited Premium,35998.0
896,15778059,2016,Toyota,Tacoma TRD Sport,28998.0
897,16450788,2013,Toyota,Tacoma,15998.0
898,15574654,2014,Volkswagen,CC R-Line,17998.0
899,16238199,2015,Volkswagen,CC R-Line,15998.0
900,16171306,2016,Nissan,370Z,24998.0
901,16004720,2015,Nissan,Altima S,13998.0
902,16005046,2013,Nissan,Frontier S,18599.0
903,16327634,2017,Nissan,Frontier SV,24998.0
904,16338706,2014,Nissan,Quest SV,15998.0
905,16323635,2017,Nissan,Rogue S,20998.0
906,16338427,2013,Nissan,Rogue S,11998.0
907,16568063,2016,Nissan,Rogue S,17998.0
908,15777837,2015,Nissan,Rogue Select S,15599.0
909,16338897,2014,Nissan,Sentra SV,11998.0
910,15908992,2015,Nissan,Versa Note S,9998.0
911,16005674,2016,Scion,tC,15998.0
912,16338536,2012,Acura,TSX,13599.0
913,16339099,2014,Audi,A5 Premium,21998.0
914,16339024,2018,Audi,A5 Prestige,44998.0
915,16237644,2015,BMW,328 I,22998.0
916,16005697,2011,BMW,335 XI,15998.0
917,16238004,2015,BMW,528 I,24998.0
918,15777903,2014,BMW,535 dxi,28998.0
919,16339125,2014,BMW,X1 SDrive28i,18998.0
920,16005479,2016,BMW,X5 Plug In Hybrid XDrive40e,43998.0
921,16450625,2015,Buick,LaCrosse Leather,19998.0
922,16450740,2015,Buick,Verano,14998.0
923,16451015,2015,Cadillac,ATS,19998.0
924,16423952,2015,Cadillac,CTS Luxury,25998.0
925,16498146,2018,Cadillac,XT5 Luxury,34998.0
926,16597134,2017,Cadillac,XT5 Luxury,34998.0
927,16338685,2015,Chevrolet,Colorado LT,29998.0
928,16005559,2017,Chevrolet,Colorado Work Truck,19599.0
929,16450762,2017,Chevrolet,Colorado Work Truck,18998.0
930,16451017,2017,Chevrolet,Colorado Work Truck,18998.0
931,16004678,2014,Chevrolet,Cruze LT,11599.0
932,16450896,2014,Chevrolet,Cruze LT,11998.0
933,16451083,2015,Chevrolet,Cruze LTZ,13998.0
934,16496733,2018,Chevrolet,Equinox Premier,23998.0
935,16005566,2015,Chevrolet,Malibu LS,12998.0
936,16005569,2015,Chevrolet,Malibu LS,13998.0
937,16450523,2017,Chevrolet,Malibu LT,18998.0
938,16339038,2016,Chevrolet,Malibu Limited LT,13998.0
939,16450743,2012,Chevrolet,Sonic LS,9998.0
940,16339113,2014,Chevrolet,Sonic LT,11998.0
941,16450556,2015,Chevrolet,Spark LS,9998.0
942,16339112,2012,Chevrolet,Suburban 1500 LTZ,28998.0
943,16497942,2017,Chevrolet,Suburban 1500 Premier,39998.0
944,16005632,2015,Chevrolet,Tahoe LT,35998.0
945,16451097,2018,Chevrolet,Tahoe LT,44998.0
946,16450777,2017,Chevrolet,Volt LT,23998.0
947,16005152,2014,Chevrolet,Volt,16998.0
948,16339230,2015,Chrysler,200 Limited,14599.0
949,16339208,2015,Chrysler,200 LX,14599.0
950,16238196,2015,Volkswagen,CC Sport,15998.0
951,16238200,2015,Volkswagen,CC Sport,17599.0
952,16250397,2013,Volkswagen,GTI 2.0T,15998.0
953,15326126,2016,Volkswagen,Jetta S,12998.0
954,16238793,2017,Volkswagen,Jetta S,12998.0
955,15908962,2017,Volkswagen,Passat R-Line,19998.0
956,16171144,2013,Volvo,S60 T5 Premier,15998.0
957,15982305,2017,Volvo,XC60 T5 Inscription,26998.0
958,16424417,2013,Volvo,XC60 T6,21998.0
959,16339300,2011,Acura,MDX,19998.0
960,15908836,2015,Acura,RDX,23998.0
961,16451073,2016,Acura,RDX,26998.0
962,16338536,2012,Acura,TSX,13599.0
963,16339099,2014,Audi,A5 Premium,21998.0
964,16339024,2018,Audi,A5 Prestige,44998.0
965,16237644,2015,BMW,328 I,22998.0
966,16005697,2011,BMW,335 XI,15998.0
967,16238004,2015,BMW,528 I,24998.0
968,15777903,2014,BMW,535 dxi,28998.0
969,16339125,2014,BMW,X1 SDrive28i,18998.0
970,16005479,2016,BMW,X5 Plug In Hybrid XDrive40e,43998.0
971,16450625,2015,Buick,LaCrosse Leather,19998.0
972,16450740,2015,Buick,Verano,14998.0
973,16451015,2015,Cadillac,ATS,19998.0
974,16423952,2015,Cadillac,CTS Luxury,25998.0
975,16498146,2018,Cadillac,XT5 Luxury,34998.0
976,16597134,2017,Cadillac,XT5 Luxury,16599.0
977,16327989,2016,Ford,Escape Titanium,22998.0
978,16005185,2015,Ford,Expedition XLT,26998.0
979,16257749,2017,Ford,Explorer Limited,31998.0
980,16409812,2017,Ford,Explorer Limited,27998.0
981,16450807,2013,Ford,Explorer Limited,20998.0
982,16338725,2015,Ford,Explorer XLT,26998.0
983,16339036,2013,Ford,F150 XL,20599.0
984,16339278,2016,Ford,F150 XLT,34998.0
985,16450861,2017,Ford,F150 XLT,25998.0
986,16495858,2018,Ford,Fiesta S,12998.0
987,16338784,2014,Ford,Fiesta ST,14998.0
988,16005356,2012,Ford,Focus S,9998.0
989,16338904,2013,Ford,Focus SE,10998.0
990,16450532,2016,Ford,Focus SE,11998.0
991,16451091,2016,Ford,Focus SE,11998.0
992,16339161,2016,Ford,Focus ST,21998.0
993,16495277,2016,Ford,Fusion S,14998.0
994,15660249,2014,Ford,Fusion SE,13599.0
995,16005379,2014,Ford,Fusion SE,13599.0
996,16339197,2016,Ford,Fusion SE,16998.0
997,16451092,2016,Ford,Fusion SE,16998.0
998,16339089,2011,Ford,Fusion SEL,9998.0
999,16339292,2017,Ford,Fusion Sport,26998.0
1000,16450859,2013,Chrysler,200 LX,10998.0
1001,16338800,2014,Chrysler,200 Touring,10998.0
1002,16450842,2012,Chrysler,200 Touring,10998.0
1003,16238723,2016,Chrysler,300 Limited,19998.0
1004,16005215,2014,Chrysler,300,17998.0
1005,16338919,2014,Chrysler,300,15998.0
1006,16450580,2017,Chrysler,Pacifica Touring L,24998.0
1007,16004888,2008,Dodge,Caliber SE,7599.0
1008,16338684,2015,Dodge,Charger SE,18998.0
1009,16057732,2011,Dodge,Charger,15998.0
1010,16450713,2016,Dodge,Dart SE,12998.0
1011,16238570,2018,Dodge,Durango Citadel,36998.0
1012,16450533,2015,Dodge,Journey SXT,14998.0
1013,16339048,2015,Honda,Accord EX,19998.0
1014,16450850,2017,Honda,Accord EX-L,23998.0
1015,16339203,2017,Honda,Accord LX,18998.0
1016,16451131,2017,Honda,Civic EX,20998.0
1017,16450869,2015,Honda,Civic EX-L,18599.0
1018,16327835,2013,Honda,CR-V EX,14998.0
1019,16338759,2011,Honda,CR-V LX,15599.0
1020,16339312,2015,Honda,Fit LX,14998.0
1021,16338609,2008,Honda,Fit,9599.0
1022,16339139,2013,Honda,Fit,12998.0
1023,16450862,2015,Honda,Odyssey EX,22998.0
1024,16451068,2017,Honda,Pilot Touring,37998.0
1025,16338898,2013,Hyundai,Elantra GLS,11998.0
1026,16339064,2013,Hyundai,Elantra GLS,11998.0
1027,16327430,2015,Hyundai,Elantra GT,14599.0
1028,16338931,2013,Hyundai,Elantra Limited,12998.0
1029,16339131,2013,Hyundai,Elantra Limited,14998.0
1030,15880849,2015,Hyundai,Genesis,20998.0
1031,16238043,2015,Hyundai,Genesis,25998.0
1032,16594397,2014,Hyundai,Sonata GLS,13599.0
1033,16339145,2015,Hyundai,Sonata Sport,13998.0
1034,16450801,2016,Hyundai,Veloster Turbo,18998.0
1035,16338814,2012,Infiniti,G37 Journey,16998.0
1036,16238235,2015,Infiniti,Q40,20599.0
1037,16005138,2015,Infiniti,QX60,34998.0
1038,16338953,2018,Jeep,Cherokee Overland,32998.0
1039,16338743,2017,Jeep,Grand Cherokee Altitude,34998.0
1040,16339281,2017,Jeep,Grand Cherokee Altitude,33998.0
1041,16450779,2014,Jeep,Grand Cherokee Laredo,22998.0
1042,16598141,2015,Jeep,Grand Cherokee Limited,28998.0
1043,15104393,2017,Jeep,Patriot Sport,14599.0
1044,16338984,2015,Jeep,Patriot Sport,16998.0
1045,15907960,2015,Jeep,Renegade Latitude,16998.0
1046,16171104,2016,Jeep,Renegade Latitude,17998.0
1047,16238063,2015,Jeep,Renegade Latitude,15998.0
