,price,year,mileage,drive_type,engine_size,num_cylinders,hp,comp_ratio,bore,stroke,values_per_cylinder,wheel_base,length,width,height,curb_weight,leg_room,head_room,seating_cap,cargo_cap,city_mpg,hw_mpg,luxury,black_interior,dark_exterior,light_exterior,prime_exterior,normal_engine,turbo_engine,alternate_engine
893,25998.0,2014,41000,4,3.5,6,265,10.0,3.76,3.2,4.0,114.2,196.4,77.0,68.0,4419,42.3,40.7,7,16.0,19,25,1,1,0,0,1,1,0,0
894,30998.0,2017,12000,4,3.2,6,271,10.7,3.58,3.27,4.0,106.3,182.0,73.2,66.2,4108,41.1,39.4,5,29.7,20,27,0,1,0,0,1,1,0,0
895,32998.0,2015,49000,4,5.7,8,360,10.0,3.92,3.58,2.0,114.8,189.8,76.0,69.0,4955,40.3,39.9,5,36.0,14,20,0,1,0,0,1,1,0,0
896,19998.0,2015,9000,4,2.4,4,180,9.8,3.46,3.82,4.0,101.2,166.6,71.0,66.0,3183,41.2,41.1,5,19.0,21,29,0,1,1,0,0,1,0,0
897,24998.0,2014,42000,4,3.6,6,285,10.0,3.78,3.27,4.0,95.4,152.8,73.0,70.0,3879,41.0,41.3,4,13.0,17,21,0,1,0,1,0,1,0,0
898,24998.0,2016,38000,4,3.6,6,285,10.0,3.78,3.27,4.0,95.4,152.8,73.0,70.0,3879,41.0,41.3,4,13.0,17,21,0,1,0,1,0,1,0,0
899,34998.0,2014,19000,4,3.6,6,285,10.0,3.78,3.27,4.0,116.0,173.4,73.0,70.0,4521,41.0,41.3,5,32.0,16,21,0,1,0,0,1,1,0,0
900,19998.0,2008,107000,4,3.8,6,202,9.6,3.78,3.43,2.0,116.0,184.4,73.0,72.0,4297,41.0,41.3,5,82.0,15,19,0,0,0,0,1,1,0,0
901,14998.0,2015,32000,2,2.0,4,173,12.0,3.19,3.82,4.0,106.3,179.5,70.0,56.0,2837,42.2,39.1,5,15.0,25,36,0,1,1,0,0,1,0,0
902,13998.0,2017,19000,2,2.0,4,147,12.5,3.19,3.82,4.0,106.3,179.5,70.1,56.3,2844,42.2,39.1,5,14.9,25,33,0,0,0,1,0,1,0,0
903,13998.0,2017,15000,2,2.0,4,147,12.5,3.19,3.82,4.0,106.3,179.5,70.1,56.3,2844,42.2,39.1,5,14.9,25,33,0,0,0,1,0,1,0,0
904,11998.0,2014,84000,2,2.4,4,192,11.0,3.46,3.82,4.0,110.0,190.7,72.0,57.0,3223,45.5,40.0,5,15.0,23,34,0,0,1,0,0,1,0,0
905,9599.0,2015,41000,2,1.6,4,138,11.0,3.03,3.36,4.0,101.2,171.9,67.0,57.0,2494,43.8,40.0,5,14.0,27,37,0,1,0,1,0,1,0,0
906,21998.0,2015,29000,2,3.3,6,276,12.0,3.66,3.3,4.0,120.5,201.4,78.0,68.0,4411,40.9,39.8,8,34.0,18,24,0,0,0,0,1,1,0,0
907,9599.0,2008,102000,2,3.8,6,250,10.0,3.87,3.43,4.0,118.9,202.0,78.0,69.0,4387,41.7,40.9,7,142.0,16,23,0,0,0,0,1,1,0,0
908,23998.0,2018,9000,4,3.3,6,290,11.5,3.62,3.31,4.0,109.4,187.4,74.4,66.5,4101,44.1,39.5,7,11.3,18,25,0,0,1,0,0,1,0,0
909,24998.0,2018,6000,4,3.3,6,290,11.5,3.62,3.31,4.0,109.4,187.4,74.4,66.5,4101,44.1,39.5,7,11.3,18,25,0,1,0,1,0,1,0,0
910,10998.0,2015,72000,2,1.6,4,130,11.0,2.95,3.36,4.0,101.2,163.0,70.0,63.0,2714,40.9,39.6,5,24.0,24,30,0,1,1,0,0,1,0,0
911,49998.0,2015,12000,4,3.0,6,340,11.0,3.33,3.5,4.0,115.1,191.2,79.0,70.0,4727,42.2,39.4,7,28.0,17,22,1,0,1,0,0,0,1,0
912,13998.0,2016,36000,2,2.5,4,175,9.7,3.5,3.94,4.0,112.2,191.7,75.0,58.0,3427,44.3,39.2,5,16.0,22,33,0,1,0,1,0,1,0,0
913,14599.0,2016,29000,2,2.5,4,175,9.7,3.5,3.94,4.0,112.2,191.7,75.0,58.0,3427,44.3,39.2,5,16.0,22,33,0,0,1,0,0,1,0,0
914,15998.0,2016,24000,2,2.5,4,175,9.7,3.5,3.94,4.0,112.2,191.7,75.0,58.0,3427,44.3,39.2,5,16.0,22,33,0,1,0,1,0,1,0,0
915,16998.0,2016,28000,2,1.5,4,181,9.7,3.11,3.01,4.0,112.2,191.7,75.0,58.0,3427,44.3,39.2,5,16.0,25,36,0,1,1,0,0,0,1,0
916,17998.0,2017,13000,2,1.5,4,181,9.7,3.11,3.01,4.0,112.2,191.7,75.2,58.1,3427,44.3,39.2,5,16.0,23,34,0,1,1,0,0,0,1,0
917,14998.0,2014,42000,2,2.0,4,240,9.3,3.45,3.27,4.0,112.2,191.7,72.0,58.0,3526,44.3,39.2,5,16.0,22,33,0,0,1,0,0,0,1,0
918,17998.0,2016,33000,2,2.0,4,188,12.0,3.45,3.27,4.0,112.2,191.8,75.0,58.0,3615,44.3,39.2,5,12.0,43,39,0,0,0,1,0,0,0,1
919,16998.0,2010,53000,2,4.6,8,315,9.8,3.55,3.54,3.0,107.1,188.1,80.0,55.0,3483,42.4,38.5,4,13.0,17,23,0,1,1,0,0,1,0,0
920,10998.0,2012,75000,2,3.5,6,263,10.0,3.6,3.4,4.0,112.9,202.9,76.0,60.0,4015,41.9,39.0,5,20.0,18,28,0,1,1,0,0,1,0,0
921,21998.0,2009,89000,4,4.8,8,295,9.2,3.78,3.26,0.0,143.5,230.2,80.0,73.0,5348,41.3,41.2,6,,14,18,0,0,0,1,0,1,0,0
922,54998.0,2018,17000,4,5.3,8,355,11.0,3.78,3.62,2.0,130.0,224.4,80.5,74.4,5775,45.3,42.8,8,39.3,15,22,0,1,0,1,0,1,0,0
923,14599.0,2017,13000,2,2.4,4,185,11.1,3.43,3.9,4.0,109.3,192.5,72.8,57.7,3336,42.5,37.6,5,15.8,27,36,0,0,1,0,0,1,0,0
924,11998.0,2012,82000,2,2.4,4,162,9.5,3.43,3.94,4.0,101.4,180.4,,54.0,3527,42.8,39.6,4,5.0,20,27,0,1,1,0,0,1,0,0
925,10998.0,2009,118000,2,2.4,4,168,11.0,3.5,3.8,4.0,103.7,180.0,69.0,58.0,3043,42.2,39.6,5,12.0,21,28,0,1,0,0,1,1,0,0
926,39998.0,2018,27000,4,5.6,8,390,11.2,3.86,3.62,4.0,121.1,208.9,79.9,75.8,5748,41.9,40.9,8,16.5,13,18,0,1,0,0,1,1,0,0
927,17998.0,2014,33000,4,1.6,4,197,9.5,3.14,3.19,4.0,99.6,163.8,69.0,61.0,3168,42.1,39.6,5,11.0,25,30,0,1,0,1,0,0,1,0
928,20998.0,2017,29000,2,3.5,6,300,10.6,3.76,3.2,4.0,109.3,192.8,73.2,56.5,3471,45.0,39.4,5,14.3,21,30,0,1,0,1,0,1,0,0
929,22998.0,2016,36000,4,3.5,6,260,10.0,3.78,3.19,4.0,114.2,197.2,77.0,69.0,4428,42.3,41.1,7,16.0,19,26,0,1,1,0,0,1,0,0
930,18998.0,2016,42000,4,2.5,4,170,10.0,3.5,3.94,4.0,106.5,182.3,72.0,67.0,3545,43.0,41.6,7,39.0,25,31,0,1,0,1,0,1,0,0
931,21998.0,2017,6000,4,2.0,4,141,11.2,3.31,3.55,4.0,104.2,172.4,72.3,63.3,3340,42.8,39.6,5,22.9,24,30,0,1,0,1,0,1,0,0
932,21998.0,2017,4000,2,2.0,4,141,11.2,3.31,3.55,4.0,104.2,172.4,72.3,62.5,3265,42.8,39.6,5,19.9,25,32,0,1,0,1,0,1,0,0
933,12998.0,2016,17000,2,1.8,4,130,9.9,3.14,3.55,4.0,106.3,182.1,69.0,58.0,2857,42.5,39.4,5,15.0,29,37,0,1,0,1,0,1,0,0
934,12998.0,2017,29000,2,1.6,4,109,9.8,3.07,3.29,4.0,102.4,175.4,66.7,59.6,2468,41.8,39.8,5,14.9,31,39,0,1,0,1,0,1,0,0
935,12998.0,2017,30000,2,1.6,4,109,9.8,3.07,3.29,4.0,102.4,175.4,66.7,59.6,2468,41.8,39.8,5,14.9,31,39,0,1,0,1,0,1,0,0
936,10998.0,2015,32000,2,1.6,4,109,9.8,3.07,3.29,4.0,102.4,163.0,66.0,60.0,2412,41.3,40.8,5,19.0,27,36,0,1,0,0,1,1,0,0
937,8599.0,2015,20000,2,1.0,3,70,11.0,2.83,3.22,4.0,73.5,106.1,61.0,60.0,1830,41.2,39.7,2,8.0,34,38,0,1,0,1,0,1,0,0
938,26998.0,2017,9000,2,2.0,4,205,12.5,3.39,3.39,4.0,101.2,166.7,69.9,50.6,2776,41.9,37.1,4,6.9,21,29,0,1,0,1,0,1,0,0
939,25998.0,2018,20000,4,2.5,4,170,10.0,3.7,3.54,4.0,103.9,180.9,70.7,68.2,3366,43.0,40.0,5,31.5,26,32,0,0,0,1,0,1,0,0
940,26998.0,2018,11000,4,2.5,4,170,10.0,3.7,3.54,4.0,103.9,180.9,70.7,68.2,3366,43.0,40.0,5,31.5,26,32,0,0,0,1,0,1,0,0
941,15599.0,2014,52000,4,2.5,4,170,10.0,3.92,3.11,4.0,108.3,186.4,71.0,59.0,3379,43.0,40.3,5,15.0,24,32,0,1,0,1,0,1,0,0
942,17998.0,2011,54000,4,2.5,4,170,10.0,0.0,0.0,4.0,107.9,188.2,71.0,65.0,3400,43.0,40.8,5,71.0,22,29,0,0,0,0,1,1,0,0
943,19998.0,2014,72000,4,2.5,4,173,10.0,3.92,3.11,4.0,107.9,189.0,71.0,65.0,3538,43.0,40.8,5,34.0,24,30,0,0,0,1,0,1,0,0
944,26998.0,2017,10000,4,2.5,4,175,10.3,3.7,3.54,4.0,108.1,189.6,72.4,66.1,3593,42.9,40.8,5,35.5,25,32,0,1,0,1,0,1,0,0
945,36998.0,2015,30000,4,4.0,6,270,10.0,3.7,3.74,4.0,109.8,190.7,75.0,71.0,4805,41.7,38.6,7,46.0,17,21,0,0,0,1,0,1,0,0
946,18998.0,2015,34000,2,3.5,6,268,11.0,3.7,3.27,4.0,111.0,195.3,72.0,57.0,3505,42.1,37.6,5,16.0,21,31,0,1,1,0,0,1,0,0
947,16998.0,2016,9000,2,2.5,4,178,10.0,3.54,3.86,4.0,109.3,190.9,71.0,57.0,3240,41.6,38.8,5,15.0,25,34,0,0,1,0,0,1,0,0
948,16599.0,2016,28000,2,2.5,4,178,10.0,3.54,3.86,4.0,109.3,190.9,71.0,57.0,3240,41.6,38.8,5,15.0,25,34,0,0,0,1,0,1,0,0
949,16998.0,2017,27000,2,2.5,4,178,10.4,3.54,3.86,4.0,109.3,190.9,71.7,57.9,3240,41.6,38.8,5,15.4,24,33,0,1,0,1,0,1,0,0
950,17998.0,2017,29000,2,2.5,4,178,10.4,3.54,3.86,4.0,109.3,190.9,71.7,57.9,3300,41.6,38.8,5,15.4,24,33,0,0,0,1,0,1,0,0
951,14998.0,2014,72000,2,2.5,4,178,10.0,3.54,3.86,4.0,109.3,189.2,71.0,57.0,3240,41.6,37.9,5,15.0,25,35,0,1,0,0,1,1,0,0
952,13998.0,2014,51000,2,1.8,4,132,10.0,3.17,3.48,4.0,106.3,182.6,69.0,57.0,2855,42.3,38.3,5,13.0,29,38,0,0,0,1,0,1,0,0
953,13998.0,2015,36000,2,1.8,4,132,10.0,3.17,3.48,4.0,106.3,182.6,69.0,57.0,2855,42.3,38.3,5,13.0,29,38,0,0,0,1,0,1,0,0
954,16599.0,2013,70000,2,1.8,4,98,13.0,3.17,3.48,4.0,106.3,176.4,,58.0,3042,42.5,38.6,5,22.0,51,48,0,0,0,0,1,0,0,1
955,14998.0,2011,47000,2,1.8,4,98,13.0,3.17,3.48,4.0,106.3,175.6,,58.0,3042,42.5,38.3,5,22.0,51,48,0,0,1,0,0,0,0,1
956,14998.0,2012,73000,2,3.5,6,271,11.0,3.5,3.66,4.0,107.9,191.0,,56.0,3410,42.2,37.4,5,12.0,17,26,0,1,1,0,0,1,0,0
957,22998.0,2017,23000,2,2.0,4,212,13.0,3.19,3.81,4.0,109.3,194.1,72.8,57.5,3550,42.5,39.5,5,13.5,49,47,0,0,0,0,1,0,0,1
958,18998.0,2014,59000,2,2.0,4,196,13.0,3.19,3.81,4.0,109.3,192.2,72.0,57.0,3336,42.5,39.1,5,13.0,50,45,0,0,0,1,0,0,0,1
959,9599.0,2007,112000,2,1.8,4,140,11.0,3.19,3.44,4.0,104.3,174.8,68.0,53.0,2769,42.6,37.8,5,12.0,25,36,0,1,1,0,0,1,0,0
960,12998.0,2015,61000,2,1.5,4,130,12.0,2.87,3.52,4.0,99.6,160.0,67.0,60.0,2513,41.4,39.5,5,17.0,29,37,0,1,1,0,0,1,0,0
961,12998.0,2016,9000,2,1.8,4,145,10.0,3.19,3.43,4.0,106.3,179.1,69.0,56.0,2773,43.6,40.0,5,15.0,27,36,0,0,0,1,0,1,0,0
962,19998.0,2017,34000,4,2.4,4,185,11.3,3.46,3.82,4.0,106.3,185.0,74.0,66.1,3616,41.3,39.6,5,35.4,20,26,0,0,0,0,1,1,0,0
963,9599.0,2011,100000,2,2.4,4,198,11.0,3.46,3.82,4.0,110.0,189.8,72.0,57.0,3161,45.5,40.0,5,16.0,22,35,0,0,1,0,0,1,0,0
964,13998.0,2015,36000,2,2.4,4,185,11.0,3.46,3.82,4.0,110.4,191.1,73.0,58.0,3245,45.5,40.4,5,16.0,25,37,0,0,1,0,0,1,0,0
965,15998.0,2009,110000,2,3.5,6,303,11.0,3.76,3.21,4.0,113.6,191.3,75.0,66.0,4094,44.7,39.3,5,62.0,16,23,1,0,1,0,0,1,0,0
966,15998.0,2015,29000,2,1.4,4,160,9.8,2.83,3.31,4.0,101.2,166.6,71.0,66.0,3044,41.2,41.1,5,19.0,24,31,0,0,0,1,0,0,1,0
967,35998.0,2018,5000,4,3.6,6,285,10.2,3.78,3.27,4.0,95.4,164.3,73.7,72.6,4132,41.0,41.3,4,12.8,17,21,0,0,0,0,1,1,0,0
968,21998.0,2013,67000,4,3.6,6,285,10.0,3.78,3.27,0.0,95.4,164.2,73.0,71.0,3760,40.9,42.1,4,55.0,17,21,0,1,1,0,0,1,0,0
969,25998.0,2016,37000,4,3.6,6,285,10.0,3.78,3.27,4.0,95.4,152.8,73.0,70.0,3879,41.0,41.3,4,13.0,17,21,0,1,0,1,0,1,0,0
970,31998.0,2014,40000,4,3.6,6,285,10.0,3.78,3.27,4.0,116.0,173.4,73.0,70.0,4397,41.0,41.3,5,32.0,16,21,0,1,1,0,0,1,0,0
971,13998.0,2017,17000,2,2.0,4,147,12.5,3.19,3.82,4.0,106.3,179.5,70.1,56.3,2844,42.2,39.1,5,14.9,25,33,0,0,0,0,1,1,0,0
972,12998.0,2017,10000,2,2.0,4,147,12.5,3.19,3.82,4.0,106.3,179.5,70.1,56.3,2804,42.2,39.1,5,14.9,25,34,0,1,0,1,0,1,0,0
973,23998.0,2015,37000,2,5.0,8,420,12.0,3.78,3.43,4.0,119.9,200.6,74.0,58.0,4555,45.9,40.2,5,16.0,15,23,0,1,1,0,0,1,0,0
974,16998.0,2015,44000,2,2.4,4,192,11.0,3.46,3.82,4.0,110.0,190.7,72.0,57.0,3272,45.5,40.0,5,15.0,23,34,0,0,0,0,1,1,0,0
975,19998.0,2016,12000,2,2.4,4,185,11.0,3.46,3.82,4.0,109.4,187.4,74.0,66.0,3704,44.1,39.5,7,39.0,21,28,0,1,0,0,1,1,0,0
976,12599.0,2014,80000,2,2.0,4,164,12.0,3.19,3.82,4.0,101.2,163.0,70.0,63.0,2714,40.9,39.6,5,24.0,23,31,0,1,1,0,0,1,0,0
977,12998.0,2015,19000,2,1.6,4,130,11.0,2.95,3.36,4.0,101.2,163.0,70.0,63.0,2714,40.9,39.6,5,24.0,24,30,0,1,0,0,1,1,0,0
978,6599.0,2007,121000,2,2.0,4,138,10.0,3.24,3.68,4.0,102.8,177.2,68.0,57.0,2919,42.8,40.0,5,12.0,23,30,0,0,0,0,1,1,0,0
979,18998.0,2009,53000,2,3.5,6,270,11.0,3.7,3.27,4.0,106.9,186.2,72.0,66.0,3870,42.5,39.3,5,85.0,18,23,1,1,1,0,0,1,0,0
980,37998.0,2016,50000,4,3.5,6,380,10.0,3.64,3.41,4.0,131.0,222.3,78.0,78.0,6297,43.0,39.5,8,43.0,15,20,1,1,1,0,0,0,1,0
981,22599.0,2015,51000,4,3.5,6,260,10.0,3.76,3.2,4.0,111.2,192.4,75.0,66.0,4011,40.5,39.9,5,40.0,21,28,0,1,1,0,0,1,0,0
982,14998.0,2014,32000,2,1.8,4,130,9.9,3.14,3.55,4.0,106.3,182.1,69.0,58.0,2851,42.5,39.4,5,15.0,30,39,0,0,0,1,0,1,0,0
983,10599.0,2007,98000,2,2.4,4,205,11.0,3.43,3.9,4.0,105.1,183.4,69.0,57.0,3356,42.4,37.8,5,13.0,20,28,1,1,1,0,0,1,0,0
984,34998.0,2017,25000,4,3.6,6,310,11.5,3.74,3.38,4.0,112.5,189.5,75.0,66.0,4257,41.2,38.4,5,30.0,18,26,1,1,1,0,0,1,0,0
985,29998.0,2016,7000,4,3.6,6,305,12.0,3.7,3.37,4.0,128.3,212.7,74.0,70.0,4380,45.0,41.4,5,,17,24,0,1,0,1,0,1,0,0
986,13998.0,2015,18000,2,1.4,4,138,9.5,2.85,3.25,4.0,105.7,181.0,70.0,58.0,3102,42.3,39.3,5,15.0,26,38,0,1,1,0,0,0,1,0
987,9998.0,2012,89000,2,2.4,4,169,10.0,3.46,3.85,4.0,112.3,191.8,,57.0,3415,42.2,39.4,5,15.0,22,33,0,0,0,0,1,1,0,0
988,13998.0,2015,43000,2,2.5,4,196,11.0,3.46,3.98,4.0,107.8,191.5,73.0,57.0,3393,42.1,39.0,5,16.0,25,36,0,0,0,1,0,1,0,0
989,13599.0,2015,42000,2,2.5,4,196,11.0,3.46,3.98,4.0,107.8,191.5,73.0,57.0,3439,42.1,39.0,5,16.0,25,36,0,0,0,1,0,1,0,0
990,20998.0,2015,28000,2,3.6,6,281,11.0,3.7,3.37,4.0,118.9,203.7,78.0,69.0,4647,41.3,40.4,8,24.0,17,24,0,0,0,1,0,1,0,0
991,15998.0,2015,10000,2,1.4,4,138,9.5,2.85,3.25,4.0,100.6,167.2,69.0,65.0,2805,40.8,39.6,5,19.0,26,34,0,1,1,0,0,0,1,0
992,9998.0,2012,85000,2,2.4,4,173,11.0,3.46,3.82,4.0,108.9,191.7,72.0,58.0,3402,42.4,40.1,5,14.0,21,30,1,1,0,0,1,1,0,0
993,21998.0,2017,44000,2,3.6,6,287,11.3,3.78,3.27,4.0,121.6,203.6,79.6,69.9,4652,41.1,40.1,8,32.3,18,28,1,1,1,0,0,1,0,0
994,14998.0,2014,72000,2,3.6,6,283,11.0,3.78,3.19,4.0,113.8,192.4,72.0,66.0,3818,40.8,40.8,7,40.0,17,25,0,1,1,0,0,0,0,1
995,18998.0,2015,15000,2,2.4,4,178,10.0,3.46,3.82,4.0,122.4,187.5,72.0,74.0,3197,40.8,,2,,21,29,0,1,0,1,0,1,0,0
996,24998.0,2016,32000,4,3.6,6,305,10.0,3.66,3.41,4.0,140.5,229.0,79.0,75.0,5308,41.0,41.0,6,,16,23,0,0,1,0,0,0,0,1
997,51998.0,2016,19000,4,6.7,6,370,11.0,4.21,4.88,2.0,149.3,237.3,79.0,79.0,6732,41.0,41.0,6,,12,17,0,1,1,0,0,0,1,0
998,14998.0,2013,10000,2,1.4,4,160,9.8,2.83,3.31,4.0,90.6,139.6,64.0,59.0,2533,40.7,38.9,4,10.0,28,34,0,0,1,0,0,0,1,0
999,11998.0,2015,24000,2,1.4,4,101,11.0,2.83,3.31,4.0,90.6,139.6,64.0,59.0,2363,40.7,38.9,4,10.0,31,40,0,1,1,0,0,1,0,0
1000,16599.0,2015,61000,4,1.6,4,178,10.0,3.11,3.2,4.0,105.9,178.1,72.0,66.0,3645,43.1,39.9,5,34.0,22,29,0,0,1,0,0,0,1,0
1001,10998.0,2007,85000,2,4.0,6,210,9.7,3.95,3.32,2.0,107.1,187.6,73.0,55.0,3477,42.7,38.8,4,10.0,17,25,0,1,0,0,1,1,0,0
1002,51998.0,2018,25000,4,5.3,8,355,11.0,3.78,3.62,2.0,130.0,224.4,80.5,74.4,5775,45.3,42.8,8,39.3,15,22,0,1,0,1,0,1,0,0
1003,11599.0,2007,57000,2,1.8,4,140,11.0,3.19,3.44,4.0,106.3,176.7,69.0,56.0,2807,42.2,38.1,5,12.0,25,36,0,0,0,0,1,1,0,0
1004,24998.0,2013,62000,2,3.5,6,250,11.0,3.5,3.66,4.0,109.2,191.4,,72.0,4414,41.4,39.3,8,87.0,18,25,0,0,0,1,0,1,0,0
1005,23998.0,2017,21000,4,3.3,6,290,11.5,3.62,3.3,4.0,110.2,193.1,74.2,66.5,4085,41.3,39.9,7,13.5,18,24,0,0,1,0,0,1,0,0
1006,19998.0,2017,37000,4,2.4,4,185,11.3,3.46,3.82,4.0,106.3,185.0,74.0,66.1,3616,41.3,39.6,5,35.4,20,26,0,0,0,1,0,1,0,0
1007,26998.0,2015,33000,4,3.2,6,271,10.0,3.58,3.27,4.0,107.0,182.0,74.0,67.0,4106,41.1,39.4,5,30.0,19,26,0,1,1,0,0,1,0,0
1008,16998.0,2014,14000,4,2.4,4,172,11.0,3.46,3.82,4.0,103.7,173.8,69.0,66.0,3346,40.6,41.0,5,23.0,21,27,0,1,0,0,1,1,0,0
1009,26998.0,2016,29000,2,3.5,6,268,11.0,3.7,3.27,4.0,111.0,193.3,71.0,57.0,3571,41.9,37.5,5,15.0,21,31,1,0,0,0,1,1,0,0
1010,30998.0,2015,9000,4,3.5,6,270,11.0,3.7,3.27,4.0,107.9,187.8,74.0,66.0,4343,43.1,39.1,5,40.0,18,24,1,1,0,0,1,1,0,0
1011,20998.0,2015,46000,2,2.0,4,240,9.3,3.44,3.27,4.0,105.9,179.2,73.0,65.0,3971,42.8,39.6,5,25.0,20,29,1,0,1,0,0,0,1,0
1012,13998.0,2015,49000,2,2.0,4,148,10.0,3.39,3.39,4.0,105.1,169.1,69.0,64.0,3098,41.6,39.4,5,22.0,25,32,0,1,1,0,0,1,0,0
1013,8998.0,2007,104000,2,2.5,4,170,9.5,0.0,0.0,4.0,109.3,189.8,70.0,57.0,3142,42.2,40.6,5,18.0,23,31,0,1,0,1,0,1,0,0
1014,29998.0,2018,31000,4,3.5,6,284,11.0,3.78,3.19,4.0,114.2,198.5,77.2,70.2,4479,42.3,42.2,7,16.0,19,26,0,1,0,1,0,1,0,0
1015,11599.0,2007,100000,2,3.5,6,235,10.0,3.76,3.2,4.0,124.0,204.1,77.0,71.0,4040,41.7,42.0,7,149.0,16,23,0,0,0,1,0,1,0,0
1016,14998.0,2014,87000,4,2.5,4,170,10.0,3.92,3.11,4.0,108.3,186.4,71.0,59.0,3451,43.0,40.3,5,15.0,24,32,0,1,0,0,1,1,0,0
1017,17998.0,2015,26000,4,2.5,4,175,10.0,3.7,3.54,4.0,108.3,188.8,72.0,59.0,3379,42.9,40.0,5,15.0,26,36,0,1,1,0,0,1,0,0
1018,23998.0,2015,15000,2,3.5,6,268,11.0,3.7,3.27,4.0,111.0,195.3,72.0,57.0,3549,42.1,37.6,5,16.0,21,31,0,1,1,0,0,1,0,0
1019,13998.0,2012,71000,2,2.5,4,178,10.0,3.54,3.86,4.0,109.3,189.2,,57.0,3240,41.6,38.8,5,15.0,25,35,0,1,1,0,0,1,0,0
1020,13998.0,2015,40000,2,1.8,4,132,10.0,3.17,3.48,4.0,106.3,182.6,69.0,57.0,2820,42.3,38.3,5,13.0,27,36,0,0,0,1,0,1,0,0
1021,16998.0,2015,14000,2,1.8,4,132,10.0,3.17,3.48,4.0,106.3,182.6,69.0,57.0,2865,42.3,38.3,5,13.0,29,38,0,1,0,0,1,1,0,0
1022,16998.0,2015,38000,2,1.8,4,134,13.0,3.17,3.48,4.0,106.3,176.4,68.0,58.0,3042,42.5,38.6,5,22.0,51,48,0,0,1,0,0,0,0,1
1023,18998.0,2015,21000,2,2.7,4,181,10.0,3.54,4.13,4.0,109.3,189.0,75.0,63.0,3760,40.2,39.6,5,,20,26,0,1,0,1,0,1,0,0
1024,17998.0,2014,18000,2,2.0,4,200,9.6,3.25,3.65,4.0,106.7,188.9,73.0,55.0,3367,41.6,37.4,5,13.0,22,31,0,1,0,0,1,0,1,0
1025,16998.0,2011,52000,2,3.0,6,230,11.0,3.35,3.46,4.0,108.7,181.9,70.0,54.0,3825,42.0,38.0,4,9.0,17,26,1,1,1,0,0,1,0,0
1026,22998.0,2015,17000,4,2.0,4,240,10.0,3.31,3.55,4.0,108.7,176.5,70.0,60.0,3726,,41.3,5,15.0,22,32,1,1,1,0,0,0,1,0
1027,14998.0,2014,31000,2,2.4,4,180,11.0,3.46,3.86,4.0,105.7,183.9,71.0,58.0,3300,42.0,38.3,5,14.0,21,32,1,1,0,1,0,1,0,0
1028,24998.0,2014,52000,4,3.6,6,308,12.0,3.7,3.37,4.0,110.5,190.3,75.0,65.0,4442,41.2,39.7,5,30.0,16,23,1,0,1,0,0,1,0,0
1029,24998.0,2017,42000,2,3.6,6,305,11.5,3.7,3.37,4.0,111.7,202.0,72.9,59.1,4006,42.1,39.0,5,18.0,18,28,1,0,1,0,0,1,0,0
1030,17998.0,2014,84000,2,3.6,6,304,12.0,3.7,3.37,4.0,111.7,202.0,72.0,59.0,4006,45.8,40.1,5,18.0,18,28,1,1,1,0,0,1,0,0
1031,24599.0,2017,8000,2,3.6,6,335,9.5,3.74,3.37,4.0,110.7,188.3,74.7,53.1,3738,43.9,38.5,4,9.1,16,28,0,1,1,0,0,0,1,0
1032,13998.0,2016,32000,2,1.4,4,153,10.0,2.91,3.2,4.0,106.3,183.7,70.0,57.0,2870,42.0,38.9,5,15.0,30,40,0,1,0,0,1,0,1,0
1033,15998.0,2007,125000,2,4.8,8,295,9.5,3.78,3.27,2.0,143.5,229.9,79.0,73.0,5142,41.3,41.5,6,,14,19,0,1,0,1,0,1,0,0
1034,18998.0,2017,48000,2,3.6,6,283,10.2,3.78,3.27,4.0,121.2,202.8,78.7,68.9,4510,40.7,39.8,7,33.0,17,25,0,1,0,0,1,0,0,1
1035,23998.0,2017,13000,4,3.6,6,283,10.0,3.78,3.19,4.0,113.8,192.4,72.2,66.6,4238,40.8,40.8,7,39.6,16,24,0,1,1,0,0,1,0,0
1036,24998.0,2017,44000,4,2.0,4,245,9.7,3.4,2.51,4.0,112.2,188.1,75.9,68.7,4078,40.5,40.2,5,39.2,20,27,0,0,0,1,0,0,1,0
1037,31998.0,2016,21000,4,2.3,4,270,11.0,0.0,0.0,4.0,112.8,198.3,78.0,71.0,4610,42.9,41.4,7,21.0,18,26,0,0,1,0,0,0,1,0
1038,32998.0,2015,30000,4,3.5,6,365,10.0,3.64,3.41,4.0,112.6,197.1,78.0,71.0,4697,43.1,41.4,7,21.0,16,22,0,1,1,0,0,0,1,0
1039,25998.0,2014,35000,4,3.5,6,290,11.0,3.64,3.41,4.0,112.6,197.1,78.0,70.0,4697,40.6,41.4,7,21.0,17,23,0,0,0,1,0,0,0,1
1040,42998.0,2015,34000,4,3.5,6,365,11.0,3.64,3.41,4.0,156.8,243.7,79.0,76.0,5716,43.9,40.8,5,,17,23,0,1,1,0,0,0,1,0
1041,11998.0,2015,20000,2,1.6,4,120,11.0,3.11,3.2,4.0,98.0,159.7,67.0,58.0,2537,42.2,39.1,5,15.0,28,36,0,1,0,0,1,1,0,0
1042,15998.0,2013,58000,2,2.0,4,252,9.3,3.44,3.27,0.0,104.3,171.7,71.0,58.0,3223,43.1,39.1,5,45.0,23,32,0,1,0,0,1,0,1,0
